,0,1,2,3,4,5,6,7,8,C/M,Max/Current
71,000210,DL,61000.0,273824.768985851,190408.50059708414,28896.774129469748,82300.0,2.3135905297337076,9.15732478750046e-05,0.4322286018844913,3.3271539366446055
518,000215,DL우,37000.0,127559.50809998132,78063.71190557533,14266.324960906832,41400.0,1.8855969059317712,0.005085690504478413,0.5303360420534039,3.0811475386468916
893,326030,SK바이오팜,104000.0,217000.0,161731.84357541898,23726.45237046098,106500.0,1.5186088598630891,0.009959787151289283,0.6584974093264249,2.0375586854460095
644,096300,베트남개발1,227.0,642.5431308497922,393.063549103299,82.43002225239552,230.0,1.7089719526230391,0.02395274666943165,0.5851471104982947,2.7936657863034444
571,004450,삼화왕관,32100.0,55100.0,45516.884176182706,4245.059120528002,37700.0,1.2073444078563051,0.03278092410811678,0.8282640756795697,1.4615384615384615
36,021240,코웨이,48250.0,118091.42196249007,87554.90921922015,12218.8280303281,65100.0,1.3449294810940116,0.03305108608604934,0.7435334075557373,1.814000337365439
67,012750,에스원,73800.0,115000.0,94025.36704730832,6908.673110726877,81800.0,1.1494543648815199,0.03839956450892782,0.8699779917779294,1.4058679706601467
535,019685,대교우B,2175.0,5690.0,4363.5603588907015,997.776010213671,2650.0,1.646626550524793,0.042954900556740824,0.6073022445078953,2.147169811320755
355,000155,두산우,25800.0,92604.18555212085,69575.08207439819,18091.437220107022,39000.0,1.7839764634461075,0.04551105254927352,0.5605455119448717,2.374466296208227
19,000810,삼성화재,126000.0,309000.0,251468.59706362154,40730.94437128977,184000.0,1.3666771579544648,0.0488157978920019,0.7317017001269865,1.6793478260869565
181,019680,대교,3075.0,11000.0,6802.190048939641,1715.6491827112065,4000.0,1.7005475122349103,0.05120171850345251,0.5880459045132883,2.75
393,168490,한국패러랠,1890.0,2665.0,2341.9290375203914,237.99230449960365,1955.0,1.1979176662508395,0.05199559056174748,0.8347819121240038,1.3631713554987213
394,007980,태평양물산,1129.8912860872513,4659.285769159349,2939.1351011786655,677.965886864761,1860.0,1.5801801619240137,0.055723279113888434,0.6328392319407482,2.504992349010403
18,033780,KT&G,63600.0,137000.0,100960.5220228385,13076.604728960565,80300.0,1.2572916814799315,0.057057929373476264,0.7953603883093548,1.706102117061021
226,003920,남양유업,255000.0,944000.0,576877.6508972268,174377.60375675137,301500.0,1.9133587094435383,0.05714474057666435,0.5226411519514967,3.131011608623549
733,153360,하이골드3호,1170.0,2890.0,1693.983606557377,248.31654636002395,1305.0,1.298071729162741,0.05861781243572615,0.7703734528175897,2.21455938697318
401,091090,세원셀론텍,1281.99867825153,5816.316150993518,2810.2752920108546,675.2067630990741,1760.0,1.5967473250061675,0.059915073018275894,0.6262731644132471,3.304725085791772
117,000150,두산,26050.0,177326.55645617377,107671.7032776379,39168.602072308095,47700.0,2.2572684125290965,0.06287026860673936,0.44301333171077184,3.7175378711986116
661,000157,두산2우B,25800.0,108500.0,75357.12336754154,12403.977292661328,56500.0,1.333754395885691,0.0642243116835314,0.7497632270864543,1.920353982300885
384,015360,예스코홀딩스,26300.0,44700.0,38084.991843393145,2822.0833019595157,33950.0,1.1217965196875743,0.07142953673315072,0.8914272619409666,1.316642120765832
366,025560,미래산업,2494.0166508697534,14331.458990172443,7034.6524761857345,2597.359235405329,3275.0,2.1479854889116745,0.07387981606038016,0.46555249333023785,4.376018012266395
218,002960,한국쉘석유,206000.0,501000.0,348681.48450244695,69572.77422986201,248000.0,1.4059737278324473,0.07392897921921447,0.7112508435998115,2.0201612903225805
910,378850,화승알앤에이,6000.0,7800.0,6745.0,515.9734212423848,6000.0,1.1241666666666668,0.07438737638432527,0.8895478131949591,1.3
386,007660,이수페타시스,1785.0,7070.0,4502.345024469821,813.4693065492226,3335.0,1.3500284930943989,0.07564064665591504,0.7407251069997056,2.1199400299850075
495,034590,인천도시가스,20950.0,32050.0,28917.00652528548,2276.9650251314074,25650.0,1.1273686754497263,0.07567097818171893,0.8870212750953748,1.2495126705653021
186,071320,지역난방공사,26000.0,87400.0,58650.61174551387,14685.81731595851,37600.0,1.5598566953594113,0.07587215645655039,0.641084532300313,2.324468085106383
580,084670,동양고속,20856.50638959044,36502.020293766094,28925.785324225133,3516.382113309395,23950.0,1.207757216042803,0.07852988587697404,0.8279809772335568,1.5240927053764548
469,152550,한국ANKOR유전,1560.0,2110.0,1827.6672104404568,115.33138844521817,1665.0,1.0976980242885626,0.07920591527421733,0.910997357992074,1.2672672672672673
333,013520,화승코퍼레이션,1483.3872986833576,5888.402624773502,3262.4547681949675,952.9440726111629,1920.0,1.6991951917682122,0.07945535840118623,0.5885139063743363,3.0668763670695323
276,078520,에이블씨엔씨,5790.0,21617.331544587025,12290.997439487648,3399.398864543153,7520.0,1.6344411488680384,0.08023647613931212,0.6118299216172868,2.8746451522057215
497,000850,화천기공,23950.0,62900.0,45178.1810766721,9273.250925626538,32250.0,1.400873831834794,0.0816381376800921,0.7138401598167127,1.9503875968992248
306,001130,대한제분,91500.0,240500.0,172052.2022838499,20186.106740777635,144000.0,1.1948069603045133,0.08231323498832832,0.8369552850153601,1.6701388888888888
350,004970,신라교역,6850.0,17800.0,13456.769983686787,2377.6596637965713,10200.0,1.3192911748712537,0.0853844041592276,0.7579827857922171,1.7450980392156863
46,005830,DB손해보험,23800.0,83800.0,60500.815660685155,11700.62057256512,44500.0,1.3595688912513517,0.08573141371909931,0.7355272737077683,1.8831460674157303
272,005720,넥센,2985.0,8694.788500674875,6364.83467154852,1382.1311121915317,4505.0,1.4128378849164307,0.08921121793668135,0.7077952896620903,1.9300307437680078
455,035000,지투알,3400.0,11600.0,7752.304241435563,1686.8243598048302,5500.0,1.4095098620791933,0.09089998266935201,0.7094664797342263,2.109090909090909
170,009970,영원무역홀딩스,27400.0,72000.0,52770.880913539964,9338.526320335706,40550.0,1.3013780743166452,0.09532613321818695,0.7684162041266147,1.7755856966707768
49,078930,GS,30300.0,76700.0,51603.83360522023,9922.08367608071,38650.0,1.335157402463654,0.095851834730385,0.7489753628709123,1.9844760672703752
261,017940,E1,22400.0,74000.0,55156.76998368678,9702.233439870595,42500.0,1.297806352557336,0.0960279544319082,0.7705309794712388,1.7411764705882353
748,005725,넥센우,2025.0,6120.0,4105.550041356493,894.3622210653552,2940.0,1.396445592298127,0.09624996410379638,0.7161038034817401,2.0816326530612246
221,000815,삼성화재우,86100.0,206500.0,170965.98694942903,21957.04473731755,142500.0,1.1997613119258177,0.09741200174894055,0.8334991219168691,1.449122807017544
179,037560,LG헬로비전,2420.0,13900.0,7626.643556280587,2400.9637373242854,4580.0,1.6652060166551501,0.1022338594427914,0.6005262952440386,3.034934497816594
269,008060,대덕,4833.881505688231,29117.25666012101,14475.58149463232,6070.94337196006,6810.0,2.125636049138373,0.10335439059666623,0.47044742226937214,4.27566177094288
690,025620,제이준코스메틱,1090.4287747060846,20019.489664294462,7282.583738676953,4556.669048327945,1610.0,4.52334393706643,0.10658480244477225,0.22107538447508374,12.434465629996561
509,000650,천일고속,40950.0,128000.0,80792.90375203916,13127.16091482808,64500.0,1.2526031589463436,0.10727337036016638,0.798337440599442,1.9844961240310077
285,005500,삼진제약,16650.0,58200.0,33365.008156606855,7406.966596603412,24200.0,1.378719345314333,0.1079786355253124,0.7253107772793388,2.4049586776859506
570,001210,금호전기,1285.2796987435966,7561.47798080759,4314.391362581458,1396.6220990744723,2610.0,1.6530235105676085,0.1111629121957709,0.6049520733414275,2.8971180003094217
900,36328K,티와이홀딩스우,21100.0,45500.0,26235.245901639344,3893.9224128395867,21500.0,1.2202439954250859,0.11198090552129014,0.8195082325741243,2.116279069767442
75,001450,현대해상,17700.0,49200.0,32855.13866231648,7700.745928694705,23550.0,1.3951226608202327,0.11345777174088129,0.7167828522060355,2.089171974522293
482,005800,신영와코루,64300.0,189000.0,130633.4693877551,28282.238065542097,96500.0,1.3537147086814,0.11373780561326291,0.7387080849361979,1.9585492227979275
300,004150,한솔홀딩스,2414.861847141359,9075.360981639535,5481.137719681366,1521.210142258054,3655.0,1.4996272830865571,0.11498218194354942,0.6668323597992855,2.482998900585372
58,002380,KCC,107000.0,525659.3987084412,348632.7548227332,120437.70722162181,204500.0,1.70480564705493,0.11570374007843759,0.5865771278547268,2.5704616073762403
240,029530,신도리코,19500.0,73100.0,45821.044045677,12984.324522948511,30300.0,1.5122456780751485,0.11597167118006352,0.6612682148795049,2.4125412541254128
867,00806K,대덕1우,5610.0,18198.874522933427,13141.302683738435,4462.286967249299,7870.0,1.6697970373238165,0.11874164619225092,0.5988751792269915,2.312436406980105
511,014990,인디에프,926.0,4300.0,2077.8164763458403,634.8423090122317,1330.0,1.5622680273276994,0.11940702078665044,0.6400950301149837,3.2330827067669174
