,0,1,2,3,4,5,6,7,8,C/M,Max/Current
234,039310,세중,1100.0,5250.0,3437.684954280964,714.2018033941397,2550.0,1.3481117467768486,0.10695143134156393,0.7417782705260626,2.0588235294117645
400,225190,삼양옵틱스,7497.993599334172,19717.221358011237,13502.428440336687,3111.867672792213,9670.0,1.3963214519479512,0.10905814522356871,0.7161674688911644,2.0390094475709657
193,040420,정상제이엘에스,5440.0,8450.0,7155.346373268134,604.956773691615,6420.0,1.114539933530862,0.11208097803499845,0.8972311981967309,1.3161993769470406
452,260930,씨티케이코스메틱스,8850.0,46000.0,21061.96538936959,8711.114214621846,10650.0,1.9776493323351727,0.11599454699386941,0.5056508166790207,4.31924882629108
305,014200,광림,1425.0,8018.591061367515,3316.758115389419,1470.9342382871494,1605.0,2.0665159597441862,0.12226840304864844,0.48390625549477484,4.996006891817767
196,009300,삼아제약,9860.0,31750.0,18256.503667481662,2982.717634428719,14850.0,1.2293941863624014,0.12671027864862494,0.8134087594466788,2.138047138047138
75,023160,태광,5670.0,15200.0,9863.137734311329,2080.0170228713673,7540.0,1.3081084528264362,0.13202196311692965,0.7644626084628497,2.0159151193633953
288,039980,리노스,731.200363350501,4696.588905323143,2125.691616003107,856.4271799594034,1170.0,1.8168304410282965,0.13223133975234513,0.5504090956523253,4.014178551558242
462,227610,아우딘퓨쳐스,1165.0,13850.0,5425.238870512115,2927.56963340388,2170.0,2.5001100785770114,0.13308512546607704,0.3999823882031508,6.382488479262673
376,067080,대화제약,5815.028244071839,46990.12722482294,21124.072535658226,8312.91587727032,12000.0,1.7603393779715188,0.13619442940692467,0.5680722777174501,3.915843935401912
316,090470,제이스텍,5230.0,28450.0,12873.439282803585,5246.511082318376,7180.0,1.792958117382115,0.1389196878921708,0.5577375122739022,3.9623955431754876
51,013030,하이록코리아,6800.0,32900.0,19748.73675631622,4717.709506415887,14750.0,1.3388974072078792,0.14467045735338901,0.7468832149622189,2.230508474576271
492,021045,대호피앤씨우,1000.0,3440.0,1657.1475142624288,408.58179528953764,1225.0,1.352773481030554,0.1451013919637686,0.7392220604725277,2.8081632653061224
