,0,1,2,3,4,5,6,7,8,C/M,Max/Current
69,012750,에스원,73800.0,115000.0,94058.56443719413,6869.975793761203,82900.0,1.1346027073244165,0.052161134713160424,0.8813657798844564,1.3872135102533172
241,003920,남양유업,255000.0,944000.0,578928.629690049,174057.95540823817,297500.0,1.9459785871934419,0.05295345591046006,0.5138802690744069,3.173109243697479
15,033780,KT&G,63600.0,137000.0,101068.67862969005,13022.007659230008,80100.0,1.2617812563007498,0.0536717220645255,0.7925303970133208,1.710362047440699
24,000810,삼성화재,126000.0,309000.0,251919.65742251225,40622.390892729694,188000.0,1.3399981777793204,0.057800617625820117,0.7462696715433045,1.6436170212765957
140,000150,두산,26050.0,177326.55645617377,107927.24389934211,38979.88154821806,48800.0,2.2116238503963546,0.0646503021324924,0.45215645500512475,3.6337409109871674
288,000850,화천기공,23950.0,62900.0,45280.17944535073,9268.307128542816,31950.0,1.41722001393899,0.07518100470283243,0.7056067443054392,1.9687010954616588
229,017940,E1,22400.0,74000.0,55226.71288743883,9673.627631525696,41700.0,1.3243816040153196,0.0810102675377995,0.7550693825466581,1.774580335731415
152,000815,삼성화재우,86100.0,206500.0,171162.1533442088,21916.03464645531,143000.0,1.1969381352741875,0.09939575277503332,0.8354650675165647,1.444055944055944
267,035000,지투알,3400.0,11600.0,7766.81484502447,1683.4691312565642,5610.0,1.3844589741576596,0.10006649048055727,0.7223038159064451,2.0677361853832443
203,009970,영원무역홀딩스,27400.0,72000.0,52891.965742251225,9377.313629617664,40950.0,1.2916230950488699,0.10142115247912797,0.7742196650348405,1.7582417582417582
64,002380,KCC,107000.0,525659.3987084412,349813.608168265,120415.20661550072,204000.0,1.7147725890601226,0.11296235506216701,0.5831677077064231,2.5767617583747118
237,005500,삼진제약,16650.0,58200.0,33371.73735725938,7399.492712861956,24700.0,1.3510824840995699,0.12061122781919947,0.7401472610063855,2.3562753036437245
40,078930,GS,30300.0,76700.0,51666.55791190865,9891.203631773784,40100.0,1.2884428406959763,0.12112564424793437,0.7761306659594084,1.912718204488778
79,001450,현대해상,17700.0,49200.0,32895.14681892333,7679.464193871681,23950.0,1.3734925602890742,0.12204716079141176,0.7280709258370744,2.0542797494780793
204,002270,롯데푸드,211500.0,1128825.561239365,623552.4904927682,216137.07366762057,373500.0,1.669484579632579,0.1236532916009907,0.5989872636140673,3.0222906592754084
278,002795,아모레G우,16100.0,85600.0,43753.6704730832,18791.46242276043,22300.0,1.9620480032772736,0.12679536900512856,0.5096715260430259,3.8385650224215246
