,0,1,2,3,4,5,6,7,8,C/M
2270,199820,제일전기공업,19850.0,30650.0,24893.243243243243,2860.121708353957,20950.0,1.1882216345223504,0.08399398827705018,0.8415938331252376
2200,223250,드림씨아이에스,14800.0,31424.653366619194,20792.363580860194,3283.0790088831795,16300.0,1.2756051276601346,0.08560306417421881,0.7839416589946749
604,236200,슈프리마,20500.0,41200.0,31085.975609756097,3445.2624175718897,26400.0,1.177499076127125,0.08689573359957187,0.8492575665443989
818,090470,제이스텍,5320.0,10400.0,8398.455284552845,933.3722336580386,7130.0,1.1779039669779587,0.08707288372593996,0.8489656440886342
2280,356860,티엘비,41550.0,67600.0,50534.67741935484,5794.779934078583,42700.0,1.18348190677646,0.08818393278150988,0.8449643330194851
231,007570,일양약품,26800.0,97600.0,60379.471544715445,18141.03464764185,35900.0,1.681879430214915,0.08860461972212358,0.5945729414576509
864,016250,SGC이테크건설,49350.0,246998.9875950355,126418.53384959804,54616.472323938884,52900.0,2.3897643449829498,0.08913719941964093,0.4184513013173835
1187,014990,인디에프,926.0,2540.0,1735.9065040650407,302.885718662616,1330.0,1.3051928601992788,0.09010139946014967,0.7661702959724424
117,041960,코미팜,10000.0,26559.7001457143,15550.266071747166,3590.430636174821,10750.0,1.4465363787671783,0.09061766837525886,0.6913064992200595
2211,330350,위더스제약,17700.0,34400.0,21775.14450867052,2352.563077012265,18650.0,1.167568070170001,0.09202301958186437,0.8564811127923336
246,115450,지트리비앤티,12912.709164889466,33179.68814183126,25211.548139783798,3482.137178962981,20700.0,1.2179491854968019,0.09755215012780138,0.8210523163920831
817,065060,지엔코,895.0,1570.0,1177.3048780487804,150.7675076528846,982.0,1.1988848045303264,0.09759039734761787,0.8341084950123784
2163,002787,진흥기업2우B,10900.0,18750.0,13853.252032520326,1509.29419695268,11900.0,1.1641388262622123,0.09780692721988449,0.8590040787581794
327,230240,에치에프알,18600.0,39577.25193719618,30056.502402990045,4139.439599474724,24750.0,1.2144041374945473,0.09993230490352967,0.8234491048944487
923,083550,케이엠,8344.925553597013,21500.0,15171.538479252145,3148.320453979363,11150.0,1.3606760967939144,0.10073759750234607,0.7349287625146385
2278,354200,엔젠바이오,15350.0,36355.509978558686,23565.366187123895,5688.840601330678,16300.0,1.4457279869401163,0.10077888519508243,0.6916930494764096
639,042520,한스바이오메드,11100.0,26666.812399231476,17677.232429124077,4421.931728336199,12100.0,1.4609282999276096,0.10360650167872404,0.6844962891399605
353,078070,유비쿼스홀딩스,12550.0,39950.0,28530.08130081301,4610.105314824311,22750.0,1.2540695077280444,0.10496006525276286,0.7974039667160606
772,091590,남화토건,9100.0,17650.0,13759.471544715447,1524.497148678819,11850.0,1.1611368392164934,0.10518922226430599,0.8612249359642877
605,065950,웰크론,4420.0,9030.0,6315.528455284553,1010.2093767636873,5060.0,1.248128153218291,0.10696343000636993,0.8011997785816352
215,034310,NICE,13200.0,22700.0,19140.650406504064,1572.3159779218695,17200.0,1.1128285120060502,0.1085525811657615,0.8986110521174023
902,138690,엘아이에스,4525.0,11806.868423082899,7453.022639348687,1581.0906760136525,5510.0,1.3526356877220849,0.10955224264305363,0.7392973651937697
1708,017250,인터엠,1350.0,2090.0,1682.6626016260163,157.70847551325235,1490.0,1.129303759480548,0.11092235384844801,0.8855013468298162
2262,348350,위드텍,39500.0,73500.0,49826.344086021505,5608.279939546341,43000.0,1.1587521880470117,0.1117659050822824,0.8629972916689146
726,203690,프로스테믹스,2646.7385914812326,5193.600254982041,4013.405607638561,377.7474197753317,3555.0,1.128946725074138,0.11246474792208655,0.8857813905561663
2152,014915,성문전자우,6680.0,15850.0,10556.869918699187,2027.9760593496917,8120.0,1.3001071328447276,0.11475412097202303,0.7691673822386685
2176,000325,노루홀딩스우,10000.0,21250.0,17559.959349593497,1512.1792621213197,15750.0,1.1149180539424441,0.11566864376917074,0.896926905492216
2288,357550,석경에이티,21750.0,41350.0,28624.545454545456,5338.928252201455,22250.0,1.2864964249233912,0.11624392522855642,0.7773049194905834
836,078000,텔코웨어,10450.0,14600.0,12290.040650406505,745.9362001319753,11400.0,1.0780737412637285,0.11639826305545087,0.9275803330742388
1982,136510,쎄미시스코,3280.605369692031,10950.0,7671.668397695294,1501.536376332935,5890.0,1.3024903901010685,0.11769990180571266,0.7677599831829881
1293,025620,제이준코스메틱,1326.592206517413,3063.490665122707,2507.549501429107,290.80128531849175,2165.0,1.1582214787201417,0.119408182713241,0.863392726152014
589,012690,모나리자,3920.0,8420.0,5698.861788617886,937.5351559140313,4595.0,1.240231074780824,0.11951626495540124,0.8063013581374116
2251,36328K,티와이홀딩스우,21100.0,45500.0,26426.495726495727,3861.9416941078325,21900.0,1.2066893025797136,0.12058293168345768,0.8287137358905526
151,009420,한올바이오파마,14900.0,41350.0,30138.61788617886,5585.326303690697,23600.0,1.277060079922833,0.1208641423956286,0.7830485156660957
2179,253840,수젠텍,13550.0,49585.96200867658,25786.452027357063,8625.8995112487,15750.0,1.637235049356004,0.12230822647883893,0.6107858492238751
1063,045890,GV,271.57977888321864,1041.4740693860385,533.3424963335102,181.08518123248425,326.0,1.6360199274034055,0.12610462006712403,0.6112394985231879
2285,335810,프리시젼바이오,14550.0,36300.0,23141.071428571428,6090.910568908524,16200.0,1.4284611992945326,0.1272309494808977,0.7000540165136199
2205,046070,코다코,974.0,1540.0,1233.5300546448088,104.66953713398732,1115.0,1.1063049817442232,0.12872859408402382,0.9039098770244887
213,003230,삼양식품,71000.0,137000.0,106204.47154471544,13527.988384072303,91100.0,1.1658010048816185,0.13209661384604338,0.8577793258134523
2271,129890,앱코,25100.0,33800.0,28307.85714285714,1996.965736613703,26100.0,1.0845922276956759,0.1344485629098433,0.9220055007443668
448,148150,세경하이테크,17950.0,30950.0,24467.27642276423,2972.698269389209,21200.0,1.1541168123945391,0.13586341665940155,0.8664634196994492
317,008350,남선알미늄,3090.0,6900.0,4983.577235772358,736.3999635084082,4190.0,1.1893979082988921,0.14059625841453294,0.8407615256615223
2000,33637L,솔루스첨단소재2우B,9940.0,57200.0,33535.528455284555,6644.903857138608,26400.0,1.2702851687607786,0.14144838339835786,0.7872248095091481
2116,007575,일양약품우,17100.0,144500.0,69386.21399176955,32844.59188641904,34150.0,2.0318071447077464,0.1416767698831864,0.49217269591983803
2298,163730,핑거,22673.916480698048,33771.698386862496,26223.53320142381,3054.97315211838,22950.0,1.1426376122624753,0.1419628128948982,0.8751681104037472
1429,131760,파인텍,1009.9760706328328,1909.954747434367,1610.8717717477102,146.4393050763413,1455.0,1.1071283654623438,0.14357102193915217,0.9032376291636188
1563,069410,엔텔스,4890.0,12950.0,9200.40650406504,1231.427841149259,7900.0,1.164608418236081,0.14548063783436344,0.8586577121901648
1153,318010,팜스빌,7890.0,15700.0,12033.333333333334,1599.5778354618074,10350.0,1.1626409017713366,0.1463169769382589,0.8601108033240997
2267,340570,티앤엘,36800.0,59300.0,43032.692307692305,4307.776318843263,38500.0,1.1177322677322676,0.14635123425009167,0.8946686329713546
2266,348150,고바이오랩,28998.408278226572,61377.360025528775,41714.24104814466,6299.408704711971,35100.0,1.188439915901557,0.14686409577024157,0.8414392571469584
199,033660,우리금융캐피탈,9160.0,13500.0,11879.30894308943,791.8456418337624,11050.0,1.0750505830850163,0.14747799715167687,0.9301887890059577
2296,348030,모비릭스,20750.0,36302.19260533104,24945.696911274717,4028.139230740794,20750.0,1.2022022607843237,0.14879932769206583,0.8318067871105101
2275,009900,명신산업,16900.0,51800.0,35669.40298507463,9048.739888932972,26250.0,1.3588343994314145,0.14894637151344303,0.7359248488398853
499,239610,에이치엘사이언스,36700.0,60800.0,47717.88617886179,5445.788974458964,42150.0,1.1320969437452382,0.153290965670132,0.8833165794898881
2304,262840,아이퀘스트,14400.0,23750.0,17836.53846153846,2978.6425664153694,14800.0,1.2051715176715176,0.15399777243732377,0.8297574123989219
666,037950,엘컴텍,1225.0,2215.0,1732.8658536585365,229.04775879466737,1500.0,1.1552439024390244,0.1546553572613309,0.8656180724163411
1107,004450,삼화왕관,32100.0,45700.0,39495.12195121951,1733.9104634528508,37750.0,1.046228396058795,0.15709572633866847,0.9558142407212993
1854,043710,서울리거,536.8559288805926,1746.6203165635718,1070.1829322423785,154.34271786173548,915.0,1.1695988330517797,0.15734159363324468,0.8549940131102445
1646,101400,엔시트론,628.8558714975323,1809.5104181771135,1050.3021011684637,248.42374650248644,801.0,1.3112385782377822,0.15780122775440614,0.7626377202415244
298,108230,톱텍,9400.0,27000.0,16247.886178861789,3855.5469189383143,12400.0,1.310313401521112,0.15913651286429398,0.7631761980295123
895,289010,아이스크림에듀,6160.0,13000.0,8807.39837398374,1020.1711240194262,7790.0,1.1306031288810963,0.15931380628565256,0.8844836658020326
2309,340930,유일에너테크,23800.0,34500.0,26571.428571428572,2795.3061127068468,23800.0,1.1164465786314526,0.1607309987255151,0.8956989247311828
2018,001210,금호전기,1285.2796987435966,4920.0,3276.1515921214136,684.2118728178733,2600.0,1.2600583046620821,0.16152255238396318,0.7936140703173068
2299,248070,솔루엠,21517.31612905907,25350.0,23413.810480245145,1029.8689250547259,22400.0,1.0452593964395154,0.162457646919289,0.9567003209024638
64,180640,한진칼,36656.35398334634,97780.04290320155,68598.14104913014,9362.835617143257,59500.0,1.1529099335988258,0.16559263547519854,0.8673704431346904
2145,004545,깨끗한나라우,11550.0,34600.0,22455.89430894309,4495.65502400999,18100.0,1.2406571441405023,0.16629453727089288,0.8060244562511879
2217,277880,티에스아이,8660.0,22149.321309814328,13845.627488450935,2594.5326265581602,11350.0,1.219879073872329,0.16805509353269943,0.8197533849200684
1223,242040,나무기술,1713.1610004240654,4213.206974796192,3313.9208286891817,407.33956944226827,2925.0,1.1329643858766434,0.16984376491702052,0.8826402775460936
2279,352940,인바이오,11850.0,21650.0,14623.015873015873,1807.016463606235,12900.0,1.133567121939215,0.17016480032542558,0.8821709633649932
2147,021045,대호피앤씨우,1000.0,2585.0,1494.2073170731708,240.5760130783842,1265.0,1.1811915549985539,0.17035993483738154,0.8466027341358907
1836,115480,씨유메디칼,781.191832012881,3372.9084674873957,2294.457395302059,399.2779380789131,1915.0,1.1981500758757488,0.1709649261705542,0.834619986372811
2153,006345,대원전선우,1445.0,5110.0,3161.1382113821137,611.5383122505549,2580.0,1.2252473687527572,0.170982680022761,0.8161617200761279
2169,009275,신원우,25650.0,74300.0,42863.82113821138,8246.341924467164,35050.0,1.222933556011737,0.17167930000898762,0.8177059130352317
310,204270,제이앤티씨,4900.0,14950.0,11604.146341463415,1649.1498994153512,10050.0,1.154641427011285,0.17299588689031975,0.8660697395800492
2206,297890,엘이티,12400.0,26300.0,16792.582417582416,1903.5188210284637,15000.0,1.1195054945054945,0.17316791575742468,0.8932515337423312
847,109740,디에스케이,4510.0,8780.0,6971.504065040651,575.7151488683178,6440.0,1.0825316871181134,0.17794975697572413,0.9237604883993492
225,005690,파미셀,9220.0,24700.0,19122.19512195122,2974.277627705589,16400.0,1.16598750743605,0.18003130150336194,0.8576421219117103
2218,304100,솔트룩스,27727.765569784184,39600.0,33437.24749547878,2398.7676656824815,31250.0,1.0699919198553212,0.18093139304325,0.9345864968169244
115,084990,헬릭스미스,14450.762911287942,57334.37825343432,35143.521586569346,11789.071338359767,24400.0,1.4403082617446454,0.1810655159674664,0.6942958160836348
2063,115610,이미지스,1175.0,3990.0,2693.069105691057,563.0413325357977,2185.0,1.232525906494763,0.18343135565077,0.8113419723922445
1651,010660,화천기계,1465.0,4170.0,2989.288617886179,527.7866781041413,2520.0,1.186225642018325,0.18695762430286728,0.8430099338423775
1038,060590,씨티씨바이오,3376.554728929485,10092.962504952266,7538.249097543317,1172.7384445684215,6500.0,1.1597306303912795,0.18799196458742112,0.8622691975140915
1543,050120,라이브플렉스,2768.774192378314,7932.660573296277,5489.598433758831,1030.6517296569555,4580.0,1.198602278113282,0.18874057906233455,0.8343051054217071
1167,215380,우정바이오,4924.629976235694,13100.0,8266.184403999388,1849.1945165269588,6640.0,1.244907289758944,0.18959181360096994,0.8032726679539597
557,084650,랩지노믹스,13750.0,52455.07717532873,25627.869490509303,9052.306447860057,17700.0,1.4479022311022205,0.1905736045430384,0.6906543677598636
2255,044180,KD,811.0,1730.6100744552614,1219.9559811946303,171.29222693488666,1070.0,1.1401457768174115,0.1906674081599593,0.8770808262706435
580,123690,한국화장품,9800.0,16800.0,13371.341463414634,1109.9466016151557,12400.0,1.0783339889850512,0.19075308418112286,0.9273564686032194
770,217730,강스템바이오텍,4329.804802059938,9284.181836775697,7553.44428867701,644.1268609105504,6990.0,1.0806071943743936,0.19085737482070197,0.925405647126882
2178,000547,흥국화재2우B,11450.0,37050.0,22765.447154471545,3162.0235711554856,20000.0,1.1382723577235772,0.1909008427806435,0.8785243647661733
2213,950200,소마젠(Reg.S),11477.544028800932,22456.064404175737,15101.376655047608,2580.710080995826,12850.0,1.1752044089531213,0.19149877926953623,0.8509158001634844
537,111710,남화산업,8170.0,14600.0,11752.642276422765,1208.602806955585,10700.0,1.098377782843249,0.19188854464312238,0.9104335644985558
1278,041920,메디아나,6850.0,24300.0,16574.065040650406,3020.753477406366,13950.0,1.1881050208351547,0.19251137166944488,0.841676436395387
2232,060850,영림원소프트랩,12100.0,18700.0,14520.344827586207,1176.4544271484076,13500.0,1.075581098339719,0.19288745411279185,0.9297299864637014
1026,109820,진매트릭스,3765.722176129421,33711.819596697795,15698.935516953477,5856.799677405364,10650.0,1.4740784522961012,0.1943261802549771,0.6783899448786787
2300,277810,레인보우로보틱스,22487.72763870733,33338.792722013706,27094.4197979939,3074.7695847863674,24450.0,1.1081562289568059,0.19488394809029086,0.9023998366560446
1055,008290,원풍물산,1610.0,3075.0,2478.109756097561,289.10203012569355,2230.0,1.1112599803128076,0.19538873229999376,0.8998794321005881
2019,114120,크루셜텍,618.1040990987445,1913.9263982245388,1272.334051988701,306.7293637109934,1010.0,1.2597366851373277,0.19620298492814559,0.7938166855012141
2303,950210,프레스티지바이오파마,29300.0,50000.0,36834.61538461538,6483.822471825848,31350.0,1.1749478591583855,0.19880641931620263,0.8511015975775295
960,338100,NH프라임리츠,4185.0,5080.0,4469.573170731707,253.68412129989792,4255.0,1.0504284772577455,0.19882430993852301,0.9519924694069659
1468,006570,대림통상,2400.0,5290.0,4102.337398373984,310.91524533114546,3840.0,1.0683170308265584,0.19940216947737238,0.9360517254192781
851,039860,나노엔텍,3114.071492522091,14887.766980153661,9155.998858296385,2091.329727678962,7400.0,1.237297143013025,0.20055047054855535,0.8082132943141153
1297,204630,스튜디오산타클로스,1845.7890316904188,4905.91295265085,2679.326005325875,765.3741931467865,2040.0,1.3133951006499387,0.2017711205734916,0.7613855111117334
96,004370,농심,252000.0,391500.0,316063.0081300813,34857.24668450484,287000.0,1.1012648366901787,0.20220464244293218,0.9080467900940818
1440,174880,장원테크,478.9501961256092,2379.6563217894964,1189.9499015221566,429.9917886772833,833.0,1.4285112863411242,0.20323210580757795,0.7000294709335625
425,005500,삼진제약,16650.0,31200.0,26800.20325203252,2532.448593138139,24700.0,1.0850284717422072,0.20346246186437994,0.9216348013378131
1002,153710,옵티팜,4683.500340392711,28706.926794771865,16500.875249763063,6179.178084012423,11400.0,1.4474451973476372,0.20454555635389188,0.6908724432762251
2245,291650,압타머사이언스,19800.0,32750.0,25055.785123966944,2526.6511934660716,23000.0,1.0893819619116063,0.20792553456386664,0.9179516780737197
2316,378850,화승알앤에이,6530.0,7800.0,7063.333333333333,658.963833099612,6530.0,1.0816743236345074,0.2091565101294362,0.9244926852288815
2234,950190,미투젠,23550.0,33918.907319683996,26062.159131265067,1932.5566957135038,24500.0,1.0637615971944925,0.20944799896871275,0.9400602565813112
184,192080,더블유게임즈,36979.324631492054,81700.0,65101.453110606206,9944.59388063695,57100.0,1.1401305273311069,0.21052431695559237,0.8770925574117082
178,009410,태영건설,9330.0,42423.605812145055,20391.399646661826,10019.887583880907,12350.0,1.6511254774624962,0.21111920277436003,0.6056474893336592
1677,033250,체시스,825.0,2508.75,1833.2621951219512,328.0783813975982,1570.0,1.1676829268292683,0.21115014132504234,0.856396866840731
416,082920,비츠로셀,10350.0,19900.0,16413.82113821138,1590.896305103563,15150.0,1.0834205371756687,0.21347890354963067,0.9230026251919363
209,170900,동아에스티,66200.0,107500.0,88245.52845528456,5491.198925367984,83900.0,1.0517941413025573,0.21436626731262276,0.950756389231818
896,021050,서원,1905.0,4425.0,3074.6138211382113,471.72258499668163,2705.0,1.1366409689974903,0.21665484605517132,0.8797852860098763
842,069920,아이에스이커머스,3380.0,4270.0,3917.987804878049,163.74294143895224,3790.0,1.0337698693609627,0.21721349516841282,0.967333281456696
450,003220,대원제약,10150.0,27000.0,18128.252032520326,2662.0163819655572,16050.0,1.1294861079451917,0.21748772970306607,0.8853583881781794
505,066700,테라젠이텍스,5250.652813957155,14221.154478418255,10127.347417456627,1484.8613916546915,8970.0,1.129024238289479,0.21786285139979178,0.8857205771906577
1968,153360,하이골드3호,1170.0,1395.0,1292.3577235772357,61.00627335842161,1245.0,1.0380383321905506,0.21879293456429433,0.9633555611474587
1489,007370,진양제약,3235.0,10000.0,6717.845528455285,913.6140571537323,6010.0,1.117777958145638,0.21923624832349292,0.8946320623990222
1292,263690,디알젬,4780.0,23300.0,16351.991869918698,3509.228372642938,13650.0,1.1979481223383661,0.22065957963075905,0.8347606890088227
312,025980,아난티,3815.936183265911,12234.200416589638,8747.926787991173,1398.424942575105,7690.0,1.137571753965042,0.22467081068284,0.8790654273143375
439,206640,바디텍메드,10392.021513580532,38085.38556093357,23223.192820598717,5584.518966889346,19000.0,1.2222733063473008,0.22475500813346216,0.8181476228000488
2295,086710,선진뷰티사이언스,19000.0,32500.0,23300.0,2975.9714800380734,21050.0,1.1068883610451306,0.22480792065839167,0.9034334763948498
1146,057030,YBM넷,3600.0,12850.0,8279.776422764227,1629.1757809761955,7050.0,1.1744363720232947,0.22517076824809668,0.8514722668859622
2264,339770,교촌에프앤비,17350.0,31000.0,19927.97619047619,2756.4093020431733,17850.0,1.1164132319594504,0.22546343501652194,0.8957256787837152
938,053950,경남제약,4458.276509415156,12200.0,8154.493897274922,1140.6032385485064,7300.0,1.1170539585308112,0.22688049974310737,0.8952119030268111
2121,008355,남선알미우,22250.0,104000.0,51927.439024390245,18661.55299950703,38000.0,1.3665115532734275,0.22773789497211044,0.7317903735277885
227,060250,NHN한국사이버결제,22950.0,73500.0,56998.577235772354,12254.542181980061,47900.0,1.1899494203710304,0.2289026131058744,0.8403718535265109
1000,064240,홈캐스트,1985.0,4250.0,3250.630081300813,426.9135903459085,2935.0,1.1075400617719975,0.22985327816100165,0.9029018764342124
2315,356890,싸이버원,18200.0,22100.0,20080.0,1602.186006679624,18900.0,1.0624338624338625,0.23071513113065284,0.9412350597609561
53,012750,에스원,73800.0,103000.0,85902.84552845529,4094.569827710883,82900.0,1.0362225033589298,0.23166558758171124,0.965043701288561
1285,052790,액토즈소프트,3930.0,21800.0,10559.166666666666,2806.929729580476,8520.0,1.2393388106416274,0.23377355295469898,0.8068818562070871
1643,089530,에이티세미콘,226.7369745929715,892.2495288250366,493.1845494639151,161.88116400165984,376.0,1.311661035808285,0.23456588834464837,0.7623920911729836
417,018290,브이티지엠피,6793.340617393318,11262.310885448305,8885.740329794991,761.1650496617502,8340.0,1.0654364903830924,0.23669313255783897,0.9385824580125243
1438,090080,평화산업,756.0,1420.0,1174.0,110.47289814470243,1095.0,1.0721461187214611,0.23727130440287786,0.9327086882453152
2161,005965,동부건설우,15650.0,45550.0,26414.634146341465,5840.4194415606735,22250.0,1.1871745683748973,0.23790088981400548,0.8423361034164357
1149,065170,넥스트BT,672.4577426118547,2683.278068052002,1708.008169911145,369.66298086006054,1445.0,1.1820125743329724,0.23839312487509623,0.8460146886037275
1368,016100,리더스코스메틱,2128.0709659937515,4647.113109460774,3740.7658700286684,367.91313046469725,3480.0,1.0749327212726059,0.23923354077719355,0.9302907802602813
2317,950220,네오이뮨텍(Reg.S),14050.0,14350.0,14200.0,212.13203435596427,14050.0,1.01067615658363,0.23975006109347674,0.9894366197183098
970,013520,화승코퍼레이션,1483.3872986833576,5242.037202186271,2542.953105873887,685.5795669721199,2060.0,1.234443255278586,0.24057784159390566,0.8100817884693473
785,302550,리메드,13531.936949039862,36495.87438880747,28542.961026712608,3827.5310792244622,25850.0,1.1041764420391724,0.24084826653895103,0.905652359466408
1792,127120,디엔에이링크,1643.6112664554146,24805.00887780495,8874.783743363369,5536.7959792741,4995.0,1.7767334821548286,0.24173662770284993,0.5628306158710965
1991,060380,동양에스텍,1720.0,5250.0,2819.89837398374,504.64888767744253,2470.0,1.1416592607221618,0.2440449239652338,0.8759180908035953
2162,001065,JW중외제약우,16751.897332747372,99054.6972718975,45516.45060588312,19012.62732740511,32500.0,1.4005061724887113,0.2467914451989786,0.714027556353423
1145,032850,비트컴퓨터,3750.0,14050.0,10467.621951219513,2032.0539361328263,9080.0,1.1528218007951005,0.2473455410613954,0.8674367532868484
152,003000,부광약품,14247.312408477635,41550.0,28623.139852510012,5901.742396808344,24600.0,1.1635422704272362,0.247718509894906,0.8594444958435539
99,096530,씨젠,59200.0,312200.0,179328.86178861788,66265.62519107846,134700.0,1.3313204290172078,0.25031959958717154,0.7511339706085699
561,032620,유비케어,3075.0,13350.0,9514.329268292682,2175.8109108356125,8050.0,1.181904256930768,0.25047239909452884,0.8460922228987087
1019,045060,오공,4135.0,6740.0,5178.922764227642,518.9714692032903,4830.0,1.0722407379353296,0.2506851764561234,0.9326263819499772
2273,318020,포인트모바일,23392.2693826037,71800.0,51885.78603044525,9802.92161940335,45300.0,1.145381590076054,0.2508495621329636,0.8730714799891269
