,0,1,2,3,4,5,6,7,8,C/M,Max/Current
71,000210,DL,61000.0,273824.768985851,190325.43572055764,29028.978768910343,89900.0,2.117079373977282,0.0002706005877622093,0.4723488463832773,3.0458817462274865
893,326030,SK바이오팜,104000.0,217000.0,161413.88888888888,24041.56262382723,104500.0,1.5446305156831472,0.008958901083424039,0.6474040165895129,2.076555023923445
518,000215,DL우,37000.0,127559.50809998132,78035.76668912444,14293.516546998233,44250.0,1.763520151166654,0.009046418523165711,0.5670476741297521,2.882700748022177
644,096300,베트남개발1,227.0,642.5431308497922,392.92983797933545,82.52940999083927,229.0,1.7158508208704604,0.02349888797186857,0.5828012481252273,2.805865200217433
36,021240,코웨이,48250.0,118091.42196249007,87536.77155889479,12230.357005233467,65300.0,1.3405324894164592,0.034519680514411524,0.7459722221542764,1.808444440466923
571,004450,삼화왕관,32100.0,55100.0,45510.59494702527,4249.04242793542,37800.0,1.2039839933075467,0.03478758817225273,0.8305758262224331,1.4576719576719577
67,012750,에스원,73800.0,115000.0,94015.32192339038,6914.8132800586345,81700.0,1.1507383344356228,0.0374557591081079,0.8690072886903937,1.4075887392900857
910,378850,화승알앤에이,5460.0,7800.0,6602.222222222223,645.305698444113,5460.0,1.2091982091982092,0.03835955164132527,0.8269942780208684,1.4285714285714286
355,000155,두산우,25800.0,92604.18555212085,69549.81429674217,18105.396015663006,38900.0,1.787912963926534,0.045241513640213456,0.5593113424290213,2.3805703226766286
535,019685,대교우B,2175.0,5690.0,4362.18826405868,998.5263813982529,2680.0,1.627682188081597,0.046026049058453,0.6143705493138131,2.123134328358209
394,007980,태평양물산,1129.8912860872513,4659.285769159349,2938.2474605094085,678.4022375592903,1850.0,1.5882418705456263,0.05434236248377358,0.6296270225242576,2.518532848194243
393,168490,한국패러랠,1890.0,2665.0,2341.6177669111653,238.1449579334748,1960.0,1.194702942301615,0.05452696411928568,0.8370281553617701,1.3596938775510203
226,003920,남양유업,255000.0,944000.0,576650.7742461287,174487.54637257848,298500.0,1.9318283894342672,0.05545670615710684,0.5176443236207169,3.1624790619765495
18,033780,KT&G,63600.0,137000.0,100943.84678076609,13084.315013889864,80500.0,1.253960829574734,0.059088680004167456,0.7974730760442797,1.7018633540372672
401,091090,세원셀론텍,1281.99867825153,5816.316150993518,2809.419321927716,675.5970056577286,1760.0,1.5962609783680204,0.06017317887177444,0.6264639764748096,3.304725085791772
19,000810,삼성화재,126000.0,309000.0,251417.27791361042,40753.995327595665,188500.0,1.3337786626716732,0.06131464987978898,0.749749585884748,1.6392572944297081
661,000157,두산2우B,25800.0,108500.0,75341.39966839341,12410.932690203717,56300.0,1.338213137982121,0.062484811895208055,0.7472651191482775,1.9271758436944937
333,013520,화승코퍼레이션,1483.3872986833576,5888.402624773502,3261.246403163191,953.4680797876009,1810.0,1.8017935929078404,0.06399560770325632,0.5550025285560825,3.253261118659393
117,000150,두산,26050.0,177326.55645617377,107623.04454347181,39189.14341467854,48600.0,2.2144659371084736,0.06601984963945969,0.4515761490130412,3.648694577287526
733,153360,하이골드3호,1170.0,2890.0,1693.6773136773136,248.4453940425833,1320.0,1.283088873997965,0.06628268235994646,0.7793692395477713,2.1893939393939394
