,0,1,2,3,4,5,6,7,8,C/M,Max/Current
70,000210,DL,61000.0,273824.768985851,190123.23756914318,29320.21220312655,89000.0,2.136216152462283,0.0002814106235254723,0.4681174228775316,3.076682797593832
893,326030,SK바이오팜,101000.0,217000.0,160766.4835164835,24689.3769570508,101000.0,1.5917473615493416,0.007744543595901886,0.6282404005536664,2.1485148514851486
522,000215,DL우,37000.0,127559.50809998132,78000.4745452854,14361.26932497568,43500.0,1.7931143573628827,0.008145554428194183,0.5576889147609587,2.932402485057042
650,096300,베트남개발1,227.0,642.5431308497922,392.52067806914175,82.77553349703764,230.0,1.7066116437788772,0.024800421065471492,0.5859563912184161,2.7936657863034444
34,021240,코웨이,48250.0,118091.42196249007,87470.41063424227,12253.935968143454,64900.0,1.3477721207125157,0.032745570000585755,0.741965191765013,1.8195904770799702
578,004450,삼화왕관,32100.0,55100.0,45506.8515497553,4258.594905478208,37900.0,1.200708484162409,0.03703060285669512,0.8328416207515854,1.4538258575197889
535,019685,대교우B,2175.0,5690.0,4356.480424143556,999.6690219737851,2610.0,1.6691495877944658,0.04031358148247014,0.5991074780309846,2.1800766283524906
67,012750,에스원,73800.0,115000.0,94006.60685154976,6930.248190891069,82300.0,1.1422430966166435,0.04559011764461008,0.8754703818845817,1.3973268529769138
354,000155,두산우,25800.0,92604.18555212085,69517.33517904996,18150.87461394009,39400.0,1.7643993700266487,0.048529958341282625,0.5667651082786866,2.35036003939393
402,007980,태평양물산,1129.8912860872513,4659.285769159349,2933.5271064506314,677.5681627752956,1840.0,1.594308210027517,0.053274583584477384,0.6272312929899172,2.5322205267170377
390,015360,예스코홀딩스,26300.0,44700.0,38077.32463295269,2829.6274543561003,33550.0,1.1349426120105124,0.054802400078974946,0.881101819085402,1.3323397913561847
17,033780,KT&G,63600.0,137000.0,100888.00978792823,13108.28788284328,80200.0,1.2579552342634441,0.057255368888814565,0.79494084746626,1.7082294264339153
