,0,1,2,3,4,5,6,7,8,C/M
115,041960,코미팜,10000.0,34833.45123310306,18354.72657604636,5332.842559029362,10750.0,1.7074164256787312,0.07693165178202793,0.5856802037045419
46,021240,코웨이,48250.0,97000.0,80655.63606584024,9739.103563199433,66800.0,1.2074197015844348,0.07741434826645748,0.82821242579341
71,012750,에스원,73800.0,108000.0,92586.02442333786,6849.639594172446,82900.0,1.1168398603538945,0.07866736293503668,0.895383515129133
135,009420,한올바이오파마,14900.0,41350.0,30105.97014925373,4610.7018604380455,23600.0,1.275676701239565,0.07911367955021459,0.7838976748797779
2260,301300,바이브컴퍼니,28450.0,42350.0,32992.63157894737,2724.4359988368456,29150.0,1.1318226956757245,0.07920608839510401,0.8835306128960214
1577,017250,인터엠,1350.0,4295.0,2385.6412103746397,636.9249262705439,1490.0,1.6011014834729125,0.07983298288454194,0.6245700290220974
27,033780,KT&G,63600.0,110500.0,94024.6947082768,9988.265571430324,80100.0,1.1738413821258027,0.08164289333431879,0.851903856199907
2239,331920,셀레믹스,18850.0,33216.451479264826,24874.03505435812,3216.4933761691796,20400.0,1.2193154438410843,0.08211776821562405,0.8201323169087424
69,084990,헬릭스미스,14450.762911287942,145379.85030751146,73275.01294672271,35319.88535693813,24400.0,3.003074301095193,0.08321264563523362,0.33299209401356117
2313,247660,나노씨엠에스,19600.0,23950.0,21685.714285714286,1509.0599407451994,19600.0,1.1064139941690962,0.08346617197399903,0.903820816864295
2270,199820,제일전기공업,19850.0,30650.0,24893.243243243243,2860.121708353957,20950.0,1.1882216345223504,0.08399398827705018,0.8415938331252376
147,028300,에이치엘비,17658.604522566166,136698.43619463028,72233.72706174308,21848.331441991868,42250.0,1.709674013295694,0.08497604736780129,0.5849068256423493
2205,223250,드림씨아이에스,14800.0,31424.653366619194,20792.363580860194,3283.0790088831795,16300.0,1.2756051276601346,0.08560306417421881,0.7839416589946749
921,078000,텔코웨어,10450.0,20300.0,13587.109905020352,1607.0021475737512,11400.0,1.191851746054417,0.08675881301150346,0.8390305281763983
844,013520,화승코퍼레이션,1483.3872986833576,5242.037202186271,2649.8981660237064,436.266174228129,2060.0,1.2863583330212167,0.08816335278374737,0.7773883639804636
2280,356860,티엘비,41550.0,67600.0,50534.67741935484,5794.779934078583,42700.0,1.18348190677646,0.08818393278150988,0.8449643330194851
1852,099410,동방선기,965.0,4850.0,2538.6377204884666,699.8248599527171,1600.0,1.5866485753052917,0.08992019903817161,0.6302592871314223
501,091090,세원셀론텍,1281.99867825153,5816.316150993518,2976.8745690373516,764.957445225275,1955.0,1.5226979892774177,0.09079783567535527,0.656729047415726
2215,330350,위더스제약,17700.0,34400.0,21775.14450867052,2352.563077012265,18650.0,1.167568070170001,0.09202301958186437,0.8564811127923336
1481,076610,해성옵틱스,792.1549589597273,3260.850411426615,1709.6082068677586,391.55012062252416,1190.0,1.436645551989713,0.09224538775582092,0.6960659145291812
1821,060380,동양에스텍,1720.0,5410.0,3068.6227951153323,452.7263083150197,2470.0,1.2423574069292844,0.0930404604573476,0.8049213490598366
941,053110,소리바다,214.0,1669.5511044127993,658.6597295273602,296.0110848074282,273.0,2.4126730019317226,0.09631201497823672,0.4144780495323417
1233,019685,대교우B,2175.0,5040.0,3845.6784260515606,961.223151365713,2595.0,1.4819570042587902,0.09660659805266947,0.6747834094553614
1002,152550,한국ANKOR유전,1560.0,1940.0,1760.2103120759837,77.0370323288634,1660.0,1.0603676578770986,0.09666226007861906,0.9430691256672641
955,008290,원풍물산,1610.0,6387.044960225887,3228.029652518329,780.3979744184552,2230.0,1.4475469293804166,0.10047094653941935,0.6908238895080403
676,052790,액토즈소프트,3930.0,21800.0,12046.085481682496,2758.6939479379503,8520.0,1.4138597983195418,0.10059438551897382,0.7072837074712505
2278,354200,엔젠바이오,15350.0,36355.509978558686,23565.366187123895,5688.840601330678,16300.0,1.4457279869401163,0.10077888519508243,0.6916930494764096
401,002960,한국쉘석유,206000.0,365000.0,302315.4681139756,42717.15467924597,248000.0,1.2190139843305468,0.10177289216610536,0.8203351338493267
1090,204630,스튜디오산타클로스,1845.7890316904188,4905.91295265085,2953.6281455857893,721.9756202533276,2040.0,1.447856934110681,0.10285401410514144,0.6906759752573421
1118,046070,코다코,974.0,3330.0,1995.3653395784543,704.1339751397243,1115.0,1.7895653269761922,0.10559845595182993,0.5587949123319731
539,214420,토니모리,6300.0,20700.0,11669.959294436907,2789.7562760683136,8200.0,1.4231657676142568,0.1067826025717809,0.7026588348006455
235,170900,동아에스티,66200.0,126500.0,95257.80189959295,9225.438722267447,83900.0,1.1353730858115965,0.10913534951584092,0.8807677515846449
742,900300,오가닉티코스메틱,528.0,3128.5698449924594,1675.5557934981696,817.4009038508408,671.0,2.4971025238422797,0.109542764516807,0.4004641341122449
526,000155,두산우,25800.0,92604.18555212085,64600.09917763975,21218.29908192137,38600.0,1.6735776989025841,0.11021941309816752,0.5975223024635967
2262,348350,위드텍,39500.0,73500.0,49826.344086021505,5608.279939546341,43000.0,1.1587521880470117,0.1117659050822824,0.8629972916689146
820,225190,삼양옵틱스,7497.993599334172,18330.080156945118,12603.684777526172,2788.363737729859,9240.0,1.364035149082919,0.11384527904712333,0.7331189380803929
1729,045890,GV,271.57977888321864,1976.3594895555339,796.0654020010479,390.0717188621906,326.0,2.441918411046159,0.11408731082467205,0.4095140916569703
618,015360,예스코홀딩스,26300.0,42800.0,37899.52510176391,3294.815866602778,33950.0,1.116333581789806,0.11532057816800068,0.8957895886252123
1935,021045,대호피앤씨우,1000.0,2585.0,1520.7394843962009,213.56501651379645,1265.0,1.2021656003132022,0.11556007984684574,0.831832153356799
2288,357550,석경에이티,21750.0,41350.0,28624.545454545456,5338.928252201455,22250.0,1.2864964249233912,0.11624392522855642,0.7773049194905834
288,019680,대교,3075.0,8070.0,5756.4654002713705,1358.7176095933867,4135.0,1.3921318984936808,0.11636043909263982,0.7183227401670943
1207,099440,스맥,1082.5093818502783,3616.1997147905804,2405.836190740365,549.6947108282928,1750.0,1.3747635375659228,0.11641673311573209,0.7273978198247405
935,025560,미래산업,2494.0166508697534,9072.92371952977,5379.433562776229,1741.2327773719348,3315.0,1.622755222556932,0.11788697649409746,0.6162358845620147
361,003920,남양유업,255000.0,698000.0,479793.08005427406,153936.75117519978,297500.0,1.6127498489219296,0.11816543513070676,0.620058963681483
1094,040420,정상제이엘에스,5440.0,8020.0,6994.464043419267,612.3236362072635,6270.0,1.1155445045325785,0.11837700954080449,0.8964232228628185
893,026040,제이에스티나,1390.0,11150.0,4905.1831750339215,2410.7704997661276,2060.0,2.381156881084428,0.11896101320566976,0.4199639292748235
789,900270,헝셩그룹,434.0,2250.0,1081.280868385346,383.3709196566366,631.0,1.7135988405472993,0.12009128546571679,0.5835671548894221
2252,36328K,티와이홀딩스우,21100.0,45500.0,26426.495726495727,3861.9416941078325,21900.0,1.2066893025797136,0.12058293168345768,0.8287137358905526
326,034310,NICE,13200.0,23000.0,19306.037991858888,1798.1839536497241,17200.0,1.1224440692941213,0.12075864505317957,0.8909129883227737
738,168490,한국패러랠,1890.0,2665.0,2244.2605156037994,248.13111776765345,1955.0,1.1479593430198463,0.12185641211528853,0.8711109901935888
798,014200,광림,1425.0,3940.5647501577505,2365.5081388666,623.6762037183321,1640.0,1.4423830115040244,0.12235858156059581,0.693297128449443
854,007980,태평양물산,1129.8912860872513,3648.8232358047017,2592.0252826322244,560.6701530478031,1940.0,1.336095506511456,0.1224270917474578,0.7484494896708388
1301,043710,서울리거,536.8559288805926,3573.4217499428596,1641.899504260995,626.6290622675666,915.0,1.7944256877169344,0.1230212219681151,0.5572813668713749
1446,000157,두산2우B,25800.0,108500.0,74591.72432096883,15050.039869103617,57200.0,1.3040511244924622,0.12392378737485477,0.7668411009493212
509,255440,야스,7510.0,28400.0,18549.692311081362,4594.282730427253,13250.0,1.3999767781948198,0.1243442524216043,0.7142975623420239
419,008060,대덕,4833.881505688231,29117.25666012101,15466.616425797423,7505.735579824382,6820.0,2.267832320498156,0.1246602892617632,0.4409497082131444
1114,173940,에프엔씨엔터,3615.0,13900.0,7517.225237449118,1563.980885455039,5720.0,1.3142002163372584,0.12525015086005947,0.760919065123159
2058,00806K,대덕1우,5610.0,18198.874522933427,13189.63883535611,4454.659420747891,8080.0,1.6323810439797166,0.1256841083190457,0.6126020659747539
1402,006570,대림통상,2400.0,5290.0,4243.270013568521,352.6689181829178,3840.0,1.1050182327001357,0.12641958340083448,0.9049624435213875
2285,335810,프리시젼바이오,14550.0,36300.0,23141.071428571428,6090.910568908524,16200.0,1.4284611992945326,0.1272309494808977,0.7000540165136199
634,090470,제이스텍,5230.0,16650.0,9831.791044776119,2407.5885564949313,7130.0,1.3789328253542943,0.13088913301676297,0.7251984879996357
354,078520,에이블씨엔씨,5790.0,18594.32974337468,10783.277869245421,2598.7298168284497,7870.0,1.3701750786842974,0.13113559872012837,0.7298337384447571
187,038540,상상인,4750.0,21963.37892409624,12316.663442678206,5211.690362517913,6520.0,1.8890588102267187,0.13301695266907843,0.5293641439781238
2143,318010,팜스빌,7890.0,15700.0,12024.207492795389,1506.9208902723035,10350.0,1.1617591780478638,0.13328154910209722,0.8607635893011216
2271,129890,앱코,25100.0,33800.0,28307.85714285714,1996.965736613703,26100.0,1.0845922276956759,0.1344485629098433,0.9220055007443668
1409,049120,파인디앤씨,770.0,3058.7416631082374,1965.2278303918922,332.33256553989736,1600.0,1.2282673939949327,0.13588774676877713,0.8141549673052101
1948,014915,성문전자우,6680.0,22450.0,11001.170068027212,2634.5640079355435,8120.0,1.354823900003351,0.1370643195393137,0.7381033062655055
552,007820,에스엠코어,6200.0,15473.736427162177,9766.789706788606,2194.8750510757795,7370.0,1.3252089154394309,0.1374179372800982,0.7545980021334269
1922,006345,대원전선우,1445.0,7590.0,3438.093622795115,786.1818648676501,2580.0,1.332594427439967,0.137533145912697,0.750415865028859
717,114120,크루셜텍,618.1040990987445,9738.167693677615,3097.5784418730595,1932.5653012347564,1010.0,3.066909348389168,0.14002409882146255,0.3260611535600913
1007,034590,인천도시가스,20950.0,30550.0,27849.11804613297,2320.5344934370096,25350.0,1.098584538308993,0.1407495283698602,0.9102622193638915
752,000700,유수홀딩스,3710.0,9340.0,6526.933514246947,976.1865130933627,5480.0,1.1910462617238955,0.14175385514251498,0.8395979502531
2298,163730,핑거,22673.916480698048,33771.698386862496,26223.53320142381,3054.97315211838,22950.0,1.1426376122624753,0.1419628128948982,0.8751681104037472
787,900260,로스웰,247.0,1274.1789728895747,644.9797512926282,284.8074308546016,340.0,1.89699926850773,0.14212340328270084,0.5271483318950606
584,065060,지엔코,895.0,3245.0,1536.9701492537313,519.83286316802,982.0,1.5651427181809892,0.1428519743371307,0.6389193703448343
29,000810,삼성화재,126000.0,309000.0,234147.89687924017,43231.55360646298,188000.0,1.245467536591703,0.14288238278321258,0.8029113329895056
709,037950,엘컴텍,1225.0,3015.0,1824.5251017639077,304.5307415267073,1500.0,1.2163500678426051,0.14328952054819072,0.8221317418707123
2267,340570,티앤엘,36800.0,59300.0,43032.692307692305,4307.776318843263,38500.0,1.1177322677322676,0.14635123425009167,0.8946686329713546
2266,348150,고바이오랩,28998.408278226572,61377.360025528775,41714.24104814466,6299.408704711971,35100.0,1.188439915901557,0.14686409577024157,0.8414392571469584
1179,058730,다스코,4200.0,12700.0,6708.704206241519,1649.0908593486213,4980.0,1.347129358683036,0.1472554754332211,0.742319209030978
125,000150,두산,26050.0,166142.6919961377,88318.90334742834,37756.168685128425,48800.0,1.8098135931850068,0.1476219048652938,0.5525430927061094
207,115450,지트리비앤티,12912.709164889466,47158.65882994249,26011.495945553917,5077.977794426737,20700.0,1.2565940070315902,0.14778364515169767,0.7958019809136814
2296,348030,모비릭스,20750.0,36302.19260533104,24945.696911274717,4028.139230740794,20750.0,1.2022022607843237,0.14879932769206583,0.8318067871105101
2275,009900,명신산업,16900.0,51800.0,35669.40298507463,9048.739888932972,26250.0,1.3588343994314145,0.14894637151344303,0.7359248488398853
694,109740,디에스케이,4510.0,15300.0,8521.990291262136,2009.0087430285691,6440.0,1.3232904178978473,0.150024773627149,0.7556920132381674
870,007660,이수페타시스,1785.0,7070.0,4421.078697421981,973.9709016022327,3420.0,1.2927130694216318,0.15201437299696707,0.7735668677407327
349,267980,매일유업,56600.0,101500.0,80351.28266687306,8079.211583604107,72100.0,1.1144422006501118,0.1535566358263174,0.8973098823937646
2304,262840,아이퀘스트,14400.0,23750.0,17836.53846153846,2978.6425664153694,14800.0,1.2051715176715176,0.15399777243732377,0.8297574123989219
435,064240,홈캐스트,1985.0,12900.13536434594,5059.100609527501,2089.503982505942,2935.0,1.723714006653322,0.1546820285553231,0.5801426432343905
996,227610,아우딘퓨쳐스,1165.0,13850.0,5345.295115332428,3192.857473785965,2100.0,2.5453786263487754,0.1547138986922187,0.39286886031350565
511,014620,성광벤드,4095.0,14150.0,9575.196743554952,2153.9869650836445,7390.0,1.2956964470304402,0.1551746645951309,0.771785708212648
1097,000850,화천기공,23950.0,59000.0,39827.74762550882,7832.508297107897,31950.0,1.2465648709079442,0.15726170541074758,0.8022045409250487
851,043090,큐브앤컴퍼니,1258.1160630460959,5187.903098690706,2944.308050547022,988.781003866943,1955.0,1.506039923553464,0.15852631144760604,0.663993021938306
1622,001210,금호전기,1285.2796987435966,5199.606757571053,3402.971414771763,803.9415645993943,2600.0,1.3088351595276013,0.158947426282047,0.7640381546297478
956,044480,경남바이오파마,1632.4047568820963,9524.565046980282,4358.941839969203,1581.6306090135347,2780.0,1.567964690636404,0.15906695335230397,0.6377694637971222
342,096760,JW홀딩스,3592.47117473804,9889.755555361391,6071.660728625473,947.2785729500102,5130.0,1.183559596223289,0.16009451869161767,0.8449088691359325
73,086900,메디톡스,104900.0,807677.760613265,386604.30945268617,188404.7846907183,199800.0,1.934956503767198,0.16071949572428113,0.5168074827796304
2309,340930,유일에너테크,23800.0,34500.0,26571.428571428572,2795.3061127068468,23800.0,1.1164465786314526,0.1607309987255151,0.8956989247311828
1896,005725,넥센우,2025.0,5470.0,3560.4415760869565,605.8059021995622,2960.0,1.202851883813161,0.16080735684686354,0.8313575540405688
687,053980,오상자이엘,5350.0,18100.0,9083.962008141112,2312.427152476631,6800.0,1.3358767659031048,0.16165215840207442,0.7485720431135435
2299,248070,솔루엠,21517.31612905907,25350.0,23413.810480245145,1029.8689250547259,22400.0,1.0452593964395154,0.162457646919289,0.9567003209024638
735,005990,매일홀딩스,6210.0,17900.0,11093.758480325645,2414.8914957310626,8730.0,1.2707627125229835,0.1638329908772509,0.7869289759176135
208,102940,코오롱생명과학,11200.0,92200.0,43413.315217391304,24934.605887462665,19050.0,2.2789141846399636,0.16426268464394594,0.4388054656643361
669,137940,넥스트아이,550.0,3543.1941630454094,1890.289710190278,594.8406324927754,1315.0,1.437482669346219,0.16673889928418467,0.6956605608711858
658,004150,한솔홀딩스,2414.861847141359,6334.555429954221,4498.663133118459,904.3815103312098,3625.0,1.2410105194809542,0.16701362687585997,0.8057949423492755
245,049770,동원F&B,131500.0,332000.0,230084.1248303935,43078.70521203331,188500.0,1.2206054367660133,0.16719582895798485,0.8192655627108248
637,004970,신라교역,6850.0,17800.0,12345.658073270013,2382.575876407781,10050.0,1.2284236888825883,0.167643467221941,0.8140513806841599
1223,050120,라이브플렉스,2768.774192378314,8867.992508304651,5486.243274573448,943.8925649042973,4580.0,1.1978697106055562,0.16849923920087895,0.8348153318731737
219,071320,지역난방공사,26000.0,84200.0,50448.10040705563,12819.67732906825,38150.0,1.3223617406829784,0.16870020452888695,0.7562227257751092
460,016100,리더스코스메틱,2128.0709659937515,24407.733263803435,8647.703627903164,5390.10491051625,3480.0,2.484972306868725,0.16884513070506196,0.4024189715257167
558,001130,대한제분,91500.0,240500.0,167470.8276797829,23994.596391096562,144500.0,1.158967665604034,0.16919951020071744,0.8628368415082721
2279,352940,인바이오,11850.0,21650.0,14623.015873015873,1807.016463606235,12900.0,1.133567121939215,0.17016480032542558,0.8821709633649932
2046,900340,윙입푸드,921.0,2716.489873831822,1613.4314476463412,268.10213477167196,1360.0,1.1863466526811333,0.1722581047778815,0.8429239444811587
413,092730,네오팜,20200.0,57090.90700409059,40966.86742712652,8696.506828114387,32750.0,1.2508967153321076,0.17236852463994573,0.7994265135906959
2210,297890,엘이티,12400.0,26300.0,16792.582417582416,1903.5188210284637,15000.0,1.1195054945054945,0.17316791575742468,0.8932515337423312
1351,090080,평화산업,756.0,2547.989447210178,1396.7498001170138,320.4871256166515,1095.0,1.275570593714168,0.17321541746170532,0.7839628829073507
1992,011810,STX,4370.0,30333.774913060348,9684.59765642196,4222.32447309965,5710.0,1.6960766473593625,0.1732680711689502,0.589595995886689
325,005500,삼진제약,16650.0,58200.0,33341.45183175034,9237.888747669604,24700.0,1.3498563494635765,0.17478187778595305,0.7408195697248771
1958,000547,흥국화재2우B,11450.0,45500.0,24225.16960651289,4543.0953648688,20000.0,1.2112584803256445,0.17618036153263344,0.8255876150655737
1287,030350,드래곤플라이,1038.6985913049405,6035.681003528708,3232.581968598795,869.8288210420636,2430.0,1.3302806455139073,0.17808450506152862,0.7517210773322835
427,017940,E1,22400.0,74000.0,51700.746268656716,10854.533908541362,41700.0,1.2398260496080746,0.17843575060882277,0.8065647598839476
1327,234920,자이글,1650.0,13050.0,6130.895522388059,2421.0359967364197,3910.0,1.5680039699202197,0.1794841597855918,0.63775348735302
61,005830,DB손해보험,23800.0,74200.0,54728.29036635007,11182.844103188821,44500.0,1.229849221715732,0.1801900013348,0.8131078040647332
2222,304100,솔트룩스,27727.765569784184,39600.0,33437.24749547878,2398.7676656824815,31250.0,1.0699919198553212,0.18093139304325,0.9345864968169244
122,051600,한전KPS,24750.0,51200.0,33122.59158751696,4636.6936996922805,28900.0,1.14611043555422,0.1812293103107796,0.8725162680474452
741,282690,동아타이어,9050.0,14650.0,11989.633649932157,1429.5488994164089,10700.0,1.1205265093394539,0.18349489145600112,0.8924376100566297
1055,005800,신영와코루,64300.0,148500.0,112171.46739130435,19422.131314111968,94700.0,1.1844927918828336,0.18417592474966504,0.8442432126669429
54,032640,LG유플러스,9430.0,18300.0,13679.375848032565,1765.5221210466382,12100.0,1.1305269295894682,0.1855095992657334,0.8845432813910352
318,053210,스카이라이프,4760.0,14350.0,10218.744911804613,1988.7455298925727,8440.0,1.2107517668014944,0.18555248919957712,0.825933132967257
945,035000,지투알,3400.0,8970.0,6800.9701492537315,1331.6844980582268,5610.0,1.212294144252002,0.185571722247802,0.8248823148585035
1196,131100,스카이이앤엠,971.26178608476,4618.889382714192,2090.415529592254,426.36236206801016,1710.0,1.2224652219837744,0.18613342539917782,0.818019181255099
199,005610,SPC삼립,40650.0,142500.0,96063.70420624151,25885.761955057627,73000.0,1.3159411535101577,0.1864698668305534,0.7599123998307885
364,033920,무학,3660.0,17850.0,10233.738127544098,3742.2598156457593,6910.0,1.4810040705563094,0.1872264368856984,0.6752175904718277
2196,204270,제이앤티씨,4900.0,14950.0,11536.7578125,1676.975813293113,10050.0,1.1479361007462687,0.18765500641640642,0.871128627586417
874,064090,에프앤리퍼블릭,219.23329979649952,1671.062805330896,772.0369995152289,424.6069662105099,399.0,1.9349298233464383,0.18982358465647003,0.5168146089507845
1668,187790,나노,900.0,2885.0,1802.9170660554328,381.0282152857002,1470.0,1.2264741945955324,0.19113173720390686,0.8153453243504897
1169,056090,유앤아이,2407.123400386828,16781.42961798168,7543.633920070244,3571.9076616541806,4425.0,1.7047760271345185,0.1913041846702745,0.5865873194385863
2217,950200,소마젠(Reg.S),11477.544028800932,22456.064404175737,15101.376655047608,2580.710080995826,12850.0,1.1752044089531213,0.19149877926953623,0.8509158001634844
217,041510,에스엠,16696.154781104156,55050.240530849995,36567.60938913722,7444.733449681539,30100.0,1.214870743825157,0.19249204604807252,0.823132835392338
2236,060850,영림원소프트랩,12100.0,18700.0,14520.344827586207,1176.4544271484076,13500.0,1.075581098339719,0.19288745411279185,0.9297299864637014
1494,064510,에코마이스터,635.0061412560832,8444.086879291799,2917.2010425207973,1627.8254311889514,1510.0,1.9319212202124485,0.19366575520743068,0.5176194502848478
1235,039980,리노스,731.200363350501,3326.462739614343,1589.0912873861112,486.7800424015543,1170.0,1.3581976815265908,0.19463391678855196,0.7362698476086464
2300,277810,레인보우로보틱스,22487.72763870733,33338.792722013706,27094.4197979939,3074.7695847863674,24450.0,1.1081562289568059,0.19488394809029086,0.9023998366560446
414,033180,필룩스,2538.6156871063818,10945.76052470588,5643.488234504212,1902.4997262206675,4020.0,1.4038527946527892,0.1967340635277367,0.7123253975124415
155,051905,LG생활건강우,617000.0,864000.0,732573.9484396201,45267.65539258581,694000.0,1.055582058270346,0.19707084118689533,0.9473446352797797
328,002210,동성제약,6392.5895167880735,43440.95599512202,16589.506533366315,5287.697169626612,12100.0,1.371033597798869,0.19792740613443743,0.7293767283350705
1260,066360,체리부로,1139.9997954964294,4574.999179294881,2643.520595843404,476.08736994547877,2240.0,1.1801431231443769,0.19833685765525105,0.8473548507706395
1033,093190,빅솔론,3670.0,7090.0,5482.862957937585,764.6955730937466,4835.0,1.1339944070191488,0.19843713769922816,0.8818385644675528
464,203690,프로스테믹스,2646.7385914812326,15320.97207728977,5276.103177316736,2031.8404920553699,3555.0,1.4841359148570283,0.19847914291331115,0.6737927368979095
2303,950210,프레스티지바이오파마,29300.0,50000.0,36834.61538461538,6483.822471825848,31350.0,1.1749478591583855,0.19880641931620263,0.8511015975775295
456,005720,넥센,2985.0,7630.0,5478.846675712347,992.5306435379696,4640.0,1.18078592148973,0.1990109031625339,0.8468935662260922
1050,091970,나노캠텍,1226.650695635839,5483.767881006074,3134.5722057666194,1201.309430462654,2120.0,1.4785717951729336,0.19917959712982453,0.6763283347245509
1479,255220,SG,912.0,5483.301698008011,2721.6605078062066,899.337313860381,1965.0,1.3850689607156268,0.20007499132758028,0.7219857121650662
1869,008500,일정실업,8560.0,23400.0,17189.918588873814,3257.9370463087603,14450.0,1.1896137431746583,0.20017452322888996,0.8406089839979098
649,217730,강스템바이오텍,4329.804802059938,19772.10110157171,10356.472132282252,4007.3223417417894,6990.0,1.4816126083379473,0.20043171198541854,0.6749402606135934
