,0,1,2,3,4,5,6,7,8,C/M,Max/Current
358,043200,파루,1160.0,4759.954343700099,2552.9808425874285,471.95182461719645,1220.0,2.092607248022482,0.0023684596535109652,0.4778727594224869,3.901601921065655
76,016250,SGC이테크건설,49350.0,279755.1257348789,183282.60835478388,56736.145559507255,51000.0,3.593776634407527,0.00986244450353886,0.2782588073019905,5.485394622252527
289,069410,엔텔스,4890.0,18650.0,12239.184339314845,2245.624677299704,8200.0,1.4925834560140054,0.036033806321006286,0.669979287235659,2.274390243902439
189,046070,코다코,974.0,3840.0,2607.6355873325924,787.6722753197835,1200.0,2.1730296561104936,0.03696205226275343,0.46018700075630825,3.2
215,099440,스맥,1082.5093818502783,3853.9137125512157,2671.1174473221795,571.7383287966946,1705.0,1.566637799015941,0.04553411288084903,0.638309633935894,2.2603599487103905
455,006620,동구바이오제약,10900.0,43850.0,22334.338138925294,6704.94052779833,11200.0,1.9941373338326156,0.048395197534679066,0.5014699755297487,3.9151785714285716
330,037950,엘컴텍,1225.0,3866.7411892823043,2055.652636553464,418.231243660667,1370.0,1.5004763770463243,0.050563912037240664,0.6664550107536461,2.822438824293653
152,049520,유아이엘,3485.0,8200.0,5346.260457206569,1085.7557695487128,3680.0,1.4527881677191765,0.06243430464320229,0.6883315972830112,2.2282608695652173
109,038060,루멘스,1001.9306148636795,5307.242113803592,3037.111840947861,911.5970409571767,1700.0,1.7865363770281535,0.07121802568448674,0.5597423107966423,3.1219071257668185
58,014620,성광벤드,4095.0,14150.0,9786.778140293638,1824.5274084560851,7170.0,1.3649620837229621,0.0757543985404454,0.7326210829772498,1.9735006973500697
400,225190,삼양옵틱스,7497.993599334172,19717.221358011237,13506.531682778163,3111.0031247505754,9230.0,1.4633295430962256,0.08462042652911517,0.6833730684368764,2.13621033131216
105,026040,제이에스티나,1390.0,16000.0,6508.690864600327,3260.196059440282,2050.0,3.174971153463574,0.08571641354938375,0.3149634915293957,7.804878048780488
264,086900,메디톡스,104900.0,807677.760613265,409819.29287960724,155972.19457056365,200000.0,2.049096464398036,0.08927463937154922,0.488019972399772,4.038388803066325
7,102940,코오롱생명과학,11200.0,127177.65928437564,62653.06185630053,31945.975155359753,20450.0,3.0637194061760646,0.09323800819236838,0.326400648174284,6.218956444223748
234,039310,세중,1100.0,5250.0,3438.4234608985025,714.0394101979986,2515.0,1.3671663860431422,0.09796424222276495,0.7314398673113984,2.0874751491053676
344,234920,자이글,1650.0,13050.0,6852.946188340808,2376.200404711156,3800.0,1.8034068916686337,0.09943080373076918,0.5545060322325444,3.4342105263157894
30,016100,리더스코스메틱,2128.0709659937515,33536.22550446592,13045.484323008572,7553.240925906004,3425.0,3.8089005322652763,0.10138672395233495,0.26254295472643063,9.791598687435304
