,0,1,2,3,4,5,6,7,8,C/M,Max/Current
973,019685,대교우B,2175.0,5690.0,4356.480424143556,999.6690219737851,2610.0,1.6691495877944658,0.04031358148247014,0.5991074780309846,2.1800766283524906
73,012750,에스원,73800.0,115000.0,94006.60685154976,6930.248190891069,82300.0,1.1422430966166435,0.04559011764461008,0.8754703818845817,1.3973268529769138
745,000155,두산우,25800.0,92604.18555212085,69517.33517904996,18150.87461394009,39400.0,1.7643993700266487,0.048529958341282625,0.5667651082786866,2.35036003939393
632,041960,코미팜,10000.0,42600.98827972684,23449.160712242316,7913.342994478592,10650.0,2.2017991279100766,0.052894350657231366,0.4541740376422026,4.000092796218483
448,007980,태평양물산,1129.8912860872513,4659.285769159349,2933.5271064506314,677.5681627752956,1840.0,1.594308210027517,0.053274583584477384,0.6272312929899172,2.5322205267170377
304,115450,지트리비앤티,11700.0,47158.65882994249,23071.41925582856,7087.275976120876,11700.0,1.9719161757118429,0.054303729898848414,0.5071209477953643,4.030654600849785
15,033780,KT&G,63600.0,137000.0,100888.00978792823,13108.28788284328,80200.0,1.2579552342634441,0.057255368888814565,0.79494084746626,1.7082294264339153
24,000810,삼성화재,126000.0,309000.0,251202.28384991843,40794.6458432188,187000.0,1.3433277211225585,0.057767781776427635,0.7444199835051011,1.6524064171122994
300,003920,남양유업,255000.0,944000.0,575616.2316476345,174517.3359893175,301000.0,1.9123462845436363,0.057792792340126,0.5229178460420105,3.1362126245847177
334,019680,대교,3075.0,11000.0,6786.818923327895,1710.5778815409503,4190.0,1.6197658528228867,0.06449528509675376,0.6173731828320899,2.6252983293556085
977,025560,미래산업,2494.0166508697534,14331.458990172443,7011.32406944698,2589.336778029938,3150.0,2.225817164903803,0.06794917201867585,0.449273199869145,4.5496695206896645
819,091090,세원셀론텍,1281.99867825153,5816.316150993518,2807.909589182097,677.0308082100411,1815.0,1.5470576248937173,0.0712472332108633,0.6463883335106537,3.2045819013738392
400,096760,JW홀딩스,3592.47117473804,15198.91349918533,7059.581934191705,1817.9775605032771,4400.0,1.6044504395890238,0.07174266329867586,0.6232663691725795,3.4542985225421203
157,000150,두산,26050.0,177326.55645617377,107525.16736176203,39275.03468309333,50200.0,2.1419356048159766,0.07220237666483624,0.46686744351771237,3.53240152303135
970,084670,동양고속,20856.50638959044,36502.020293766094,28909.261037848788,3524.1404510128523,23850.0,1.212128345402465,0.07555789514087569,0.8249951449390192,1.5304830311851612
561,078520,에이블씨엔씨,5790.0,21617.331544587025,12272.749403511565,3405.203010955625,7430.0,1.6517832306206683,0.07748965296145854,0.6054063157090191,2.9094658875621837
318,002960,한국쉘석유,206000.0,501000.0,348099.10277324636,69409.50184328585,250500.0,1.3896171767395065,0.07984207848124364,0.7196226534464154,2.0
923,034590,인천도시가스,20950.0,32050.0,28908.15660685155,2282.289118305546,25700.0,1.1248309963755467,0.07991033665660324,0.8890224426800295,1.2470817120622568
479,007660,이수페타시스,1785.0,7070.0,4497.455138662316,814.3397526092504,3355.0,1.3405231411810181,0.0803200527344341,0.7459774242457218,2.107302533532042
757,026040,제이에스티나,1390.0,14850.0,6163.384353741497,2914.8133592702843,2075.0,2.9703057126465047,0.08036463988114301,0.3366656825061326,7.156626506024097
350,071320,지역난방공사,26000.0,87400.0,58572.92006525285,14711.952545843676,37950.0,1.5434234536298512,0.08049048414954735,0.647910330537081,2.303030303030303
231,086900,메디톡스,104900.0,807677.760613265,409307.3539621342,156333.13065794107,191300.0,2.139609795933791,0.0815825595002545,0.4673749400009498,4.222047886112206
505,001130,대한제분,91500.0,240500.0,171931.48450244698,20202.98512390935,144500.0,1.1898372629927128,0.08726458843303941,0.8404510693208341,1.6643598615916955
236,009970,영원무역홀딩스,27400.0,72000.0,52694.82055464927,9312.983678079825,40150.0,1.3124488307509157,0.08898611277860996,0.7619344667539164,1.7932752179327522
640,378850,화승알앤에이,3908.964156022261,15516.888149775323,8581.281396733722,2486.664199112209,5350.0,1.6039778311651818,0.09689576387949317,0.6234500131922444,2.900352925191649
42,078930,GS,30300.0,76700.0,51559.42088091354,9937.96158989893,38850.0,1.327140820615535,0.10047035710001045,0.7534995416207563,1.9742599742599742
764,062970,피피아이,3800.0,13400.0,8176.051779935275,1851.041636529896,5830.0,1.4024102538482461,0.10250213311455986,0.7130581063964535,2.2984562607204118
536,015360,예스코홀딩스,26300.0,42800.0,37704.20168067227,3288.950943674745,33550.0,1.1238212125386666,0.10328056924332735,0.889821253454578,1.2757078986587183
295,005500,삼진제약,16650.0,58200.0,33359.543230016316,7412.976671899733,24000.0,1.3899809679173465,0.10336845119974042,0.7194343110311304,2.425
283,017940,E1,22400.0,74000.0,55106.443719412724,9715.437288660307,42850.0,1.28603135867941,0.10355660524785798,0.7775860154972211,1.7269544924154026
773,014990,인디에프,926.0,4300.0,2075.9608482871126,636.0330476080355,1275.0,1.628204586891853,0.10395973881875753,0.6141734325346309,3.372549019607843
433,004970,신라교역,6850.0,17800.0,13443.189233278956,2378.921386541642,10450.0,1.2864295917013355,0.10415741153507224,0.777345302417581,1.7033492822966507
593,005720,넥센,2985.0,8694.788500674875,6357.559747853971,1383.7964732059686,4620.0,1.3760951835181756,0.104622010104988,0.7266939176717145,1.8819888529599296
855,260930,씨티케이코스메틱스,8850.0,46000.0,21035.548705302095,8716.588996950622,10100.0,2.082727594584366,0.104817915544904,0.4801396027979177,4.554455445544554
752,255440,야스,7510.0,31141.713891867053,19424.120110133746,5035.475601674496,13150.0,1.4771194000101708,0.10638520469521212,0.6769933425782062,2.3681911704841867
