,0,1,2,3,4,5,6,7,8,C/M,Max/Current
123,002350,넥센타이어,3890.0,16979.513995169567,11257.857960617908,2970.1543718640255,7650.0,1.4716154196886155,0.11223953116774527,0.6795253614640663,2.2195443130940613
211,072710,농심홀딩스,63300.0,175500.0,104868.31683168317,24516.091909022405,75200.0,1.3945254897830208,0.11310935390022447,0.7170897967276264,2.333776595744681
249,168490,한국패러랠,1890.0,4275.0,2512.0384391380317,453.59552663686503,1965.0,1.2783910631745707,0.11390779570599951,0.7822332530366296,2.1755725190839694
6,015760,한국전력,16250.0,63000.0,37922.65579499126,11579.222502331211,24100.0,1.5735541823647825,0.1162885816323409,0.6355040145469737,2.6141078838174274
92,012630,HDC,6880.0,99180.21189915168,38473.40256982176,22923.786931203114,11150.0,3.4505293784593505,0.11664560240207716,0.28981060304621914,8.895086268982213
794,214420,토니모리,6300.0,47000.0,17594.11119064662,7922.687052781181,8180.0,2.150869338709856,0.1173680044476027,0.46492828829845356,5.745721271393643
140,009970,영원무역홀딩스,27400.0,117500.0,61745.95224228305,17523.087490589267,40950.0,1.5078376615942137,0.11765830284535639,0.6632013680721539,2.8693528693528694
901,36328K,티와이홀딩스우,21100.0,45500.0,26387.71186440678,3868.4121637184735,21850.0,1.2076756002016833,0.1203945650856661,0.8280369329586511,2.082379862700229
212,004970,신라교역,6850.0,30100.0,15692.428654630168,4569.240229806986,10350.0,1.5161766816067794,0.12115831392135212,0.6595537394363845,2.9082125603864735
77,001450,현대해상,17700.0,49200.0,31843.884682585907,6855.741123855502,23850.0,1.3351733619532875,0.12180455322925199,0.7489664102772791,2.0628930817610063
333,003120,일성신약,75400.0,156500.0,104841.05998835177,19043.685749902463,82700.0,1.2677274484685825,0.12248663366859353,0.7888130853425964,1.8923821039903266
868,00806K,대덕1우,5610.0,18198.874522933427,13179.992666517159,4456.130301034801,8000.0,1.6474990833146448,0.12252800172762057,0.6069806108711605,2.2748593153666783
97,000670,영풍,384000.0,1589000.0,942148.8060570763,287750.0425089456,610000.0,1.54450623943783,0.12418935883465043,0.6474561089270707,2.6049180327868853
20,023530,롯데쇼핑,58300.0,380712.5857606671,220962.46210808805,80177.07571678204,129000.0,1.7128873031634733,0.12569246963088787,0.5838095700476815,2.9512603547338534
175,033920,무학,3660.0,64777.89473684211,22123.614678805345,13320.548432172374,6930.0,3.1924407905924017,0.12701512792069386,0.3132399519974922,9.347459557985873
50,078930,GS,30300.0,76700.0,50029.26616191031,9001.728721417256,39800.0,1.2570167377364398,0.12790153062119963,0.7955343552550779,1.9271356783919598
170,003030,세아제강지주,19500.0,195573.89711412607,94616.98969928973,42500.26101899015,46550.0,2.032588393110413,0.1290315343986433,0.49198352376190047,4.2013726555129125
39,036460,한국가스공사,16600.0,64900.0,43816.94816540478,9628.496452940164,32950.0,1.3298011582823908,0.12952832896415672,0.7519921258691251,1.9696509863429439
812,034830,한국토지신탁,1460.0,4370.0,2794.6534653465346,632.3734838557408,2090.0,1.3371547681083897,0.13257535784146024,0.7478565861262666,2.090909090909091
55,001040,CJ,53100.0,323326.2705093924,157489.40071411396,57604.97903980408,93400.0,1.6861820204937255,0.1329472125115682,0.5930557839225408,3.4617373716209032
326,019440,세아특수강,7180.0,32600.0,18470.36109493302,5053.6457319661595,12850.0,1.4373821863761107,0.13303900028541937,0.6957091923625219,2.536964980544747
194,004150,한솔홀딩스,2414.861847141359,13915.441553756986,6349.957092617537,2385.3125873762338,3725.0,1.7046864678167883,0.13556441350432724,0.5866181370470498,3.735689007719996
54,002790,아모레G,43550.0,201272.01255230227,106601.86054304808,40144.76319421961,62600.0,1.7029051204959758,0.13652194578715388,0.5872317770168823,3.21520786824764
136,082640,동양생명,1565.0,11000.0,6547.315084449621,2181.8769847162466,4160.0,1.5738738183773129,0.13694315299205434,0.6353749508528039,2.644230769230769
203,084870,TBH글로벌,993.0,25850.0,8495.112405358183,6175.817578318493,1750.0,4.854349945918962,0.1373767124497945,0.20600080569813414,14.771428571428572
369,001210,금호전기,1285.2796987435966,14834.349931813364,6179.917967662274,3310.1519827219336,2605.0,2.372329354188973,0.14007419593053105,0.42152663087620457,5.694568112020485
182,005610,SPC삼립,40650.0,411500.0,152456.29004076877,73990.84082684253,72600.0,2.0999488986331785,0.14023310317308202,0.47620206408397997,5.6680440771349865
560,006570,대림통상,2400.0,9160.0,5033.6546301688995,1053.7866265014434,3900.0,1.2906806744022818,0.14101027118281106,0.7747849796101604,2.348717948717949
111,005440,현대그린푸드,5020.0,28000.0,15401.840419336051,4514.131307280246,10550.0,1.459890087140858,0.141229556532596,0.6849830742795603,2.654028436018957
574,084670,동양고속,18729.790241572555,40207.22697335135,29238.1025569522,4414.14753660705,24500.0,1.1933919411000897,0.1415480474725334,0.8379476729817552,1.641111305034749
172,101060,SBS미디어홀딩스,1575.0,5800.0,2927.3209085614444,885.4914733009487,1980.0,1.478444903313861,0.14234904527669756,0.6763863825825025,2.9292929292929295
407,100220,비상교육,4540.0,18000.0,9709.720442632499,2779.0326245947604,6740.0,1.4406113416368693,0.14262122882223582,0.6941497481643922,2.6706231454005933
189,002240,고려제강,9913.04347826087,54626.086956521736,26267.5888177053,8575.970331082688,17150.0,1.531637831936169,0.14385575144027896,0.6528958603326501,3.1851945747242993
477,002820,선창산업,1955.0,22671.963308343624,8262.820881968517,3677.346864322624,4380.0,1.886488785837561,0.14551252309866097,0.5300853137889294,5.17624733067206
542,155900,바다로19호,1885.0,4410.0,2968.703374777975,497.2957738855078,2445.0,1.2141936093161452,0.1461470306885786,0.8235918821572593,1.803680981595092
546,004450,삼화왕관,29650.0,55100.0,43702.62085032032,5552.387882020566,37900.0,1.153103452515048,0.14799585651006508,0.8672248771945724,1.4538258575197889
40,088350,한화생명,895.0,8690.0,5396.917297612114,2213.52484860552,3085.0,1.7494059311546561,0.14813848779691913,0.5716226189652692,2.8168557536466774
409,005010,휴스틸,4200.0,22439.53195022402,13137.807570655279,3453.8380476479156,9540.0,1.3771286761693164,0.14877912231750606,0.7261485562711869,2.3521521960402536
185,004690,삼천리,56000.0,174500.0,106250.26208503204,22907.62579513569,82400.0,1.2894449282164082,0.14890309524446516,0.7755274987844766,2.1177184466019416
485,002360,SH에너지화학,507.0,2410.0,1300.7682003494467,349.9282575020905,937.0,1.3882264678222485,0.1492743223068887,0.7203435629409438,2.5720384204909283
62,012750,에스원,67500.0,115000.0,91124.81071636576,8761.03044543843,82100.0,1.1099246128668179,0.15147957029459097,0.9009620909451731,1.4007308160779537
532,153360,하이골드3호,1170.0,4450.0,2119.2550058892816,829.4335461111551,1265.0,1.6753003999124756,0.1515224199611533,0.596907873986208,3.5177865612648223
633,025890,한국주강,916.0,3795.0,2493.5602795573677,688.6556627236288,1785.0,1.3969525375671528,0.15176249201459946,0.7158439339260151,2.1260504201680672
144,003300,한일홀딩스,5457.629942691123,52762.08277200895,23584.665055909565,12245.631013461993,11100.0,2.124744599631492,0.1539780946500936,0.4706448013438586,4.753340790271077
789,138250,엔에스쇼핑,4770.0,26500.0,14732.573781743307,3969.6803204253833,10700.0,1.3768760543685334,0.154851968940787,0.7262817860962966,2.4766355140186915
543,018470,조일알미늄,318.87355375468917,2325.8521747873424,979.1718966509175,358.7687730451526,615.0,1.5921494254486463,0.15503856993585097,0.6280817516347207,3.781873454938768
484,091090,세원셀론텍,1281.99867825153,5816.316150993518,2660.888784110223,715.2526322876192,1935.0,1.3751363225375828,0.15508378514459498,0.7272006299380328,3.0058481400483297
66,051600,한전KPS,24750.0,132000.0,55985.032032615025,26991.868760968482,28800.0,1.9439247233546884,0.15692982264577804,0.5144232119617628,4.583333333333333
524,005305,롯데칠성우,35550.0,187279.92673898183,97862.3871119197,35537.77742941958,62200.0,1.5733502751112491,0.15780829514193434,0.6355863762945549,3.0109312980543703
530,000590,CS홀딩스,35350.0,101000.0,71913.68666278392,11570.716326961438,60400.0,1.1906239513705947,0.15985081659954037,0.8398957528519759,1.6721854304635762
68,114090,GKL,10900.0,49150.0,25585.35235876529,8287.348148989167,17350.0,1.4746600783150023,0.16017816902057525,0.6781223786451415,2.8328530259365996
769,044820,코스맥스비티아이,8720.0,103000.0,35565.11257063548,19725.50563777933,16000.0,2.2228195356647173,0.16063077812476179,0.4498790765310408,6.4375
544,172580,하이골드12호,1920.0,5000.0,2801.275147928994,749.2577843351014,2060.0,1.3598423048199,0.16124695689413582,0.73537938660648,2.4271844660194173
621,014990,인디에프,696.0,4300.0,2033.0670163170164,712.7016751221635,1330.0,1.5286218167797117,0.16194844496785876,0.6541840427913435,3.2330827067669174
443,016090,대현,1275.0,4412.44297440671,2726.2696347248843,600.4153491299987,2135.0,1.2769412809015852,0.1623690980352726,0.7831213658422487,2.066718020799396
128,003690,코리안리,5600.0,14950.0,10519.482620335195,1952.1186399776798,8600.0,1.2231956535273483,0.16273439634700088,0.8175307009277579,1.7383720930232558
810,070960,용평리조트,2450.0,14000.0,7496.55800169348,2523.1010955509178,5020.0,1.4933382473492989,0.16316000195143227,0.6696406535994222,2.7888446215139444
147,005180,빙그레,36000.0,97700.0,67827.4606872452,10013.912022332906,58000.0,1.1694389773662965,0.16320250285753685,0.8551108859498667,1.6844827586206896
35,035250,강원랜드,16250.0,45250.0,32593.185789167153,5967.666143795853,26750.0,1.2184368519314823,0.1637551913005012,0.8207236989055171,1.691588785046729
290,000700,유수홀딩스,3710.0,13500.0,7360.061311866995,1809.8500738044431,5590.0,1.316647819654203,0.16403334446466938,0.7595045425758836,2.415026833631485
336,102260,동성코퍼레이션,2350.0847532330818,7954.133010942738,5892.09409799501,938.8402267612072,4975.0,1.1843405222100523,0.16432486764422555,0.8443517563123978,1.5988207057171333
47,001800,오리온홀딩스,6987.471226548685,131057.4420266496,49584.24293717837,37027.510571885294,14150.0,3.504186780012606,0.16929102047815026,0.28537291610819976,9.262010037219053
148,170900,동아에스티,66200.0,171213.27370347333,102006.46300930975,19154.213751173043,83700.0,1.2187152091912754,0.16960160944390273,0.8205362437903666,2.0455588256090005
186,090435,아모레퍼시픽우,52400.0,261000.0,137598.94551845343,58208.23132079075,82100.0,1.675992028239384,0.17017972195565845,0.5966615491903573,3.17904993909866
905,009900,명신산업,16900.0,51800.0,35541.17647058824,9042.989950894307,26950.0,1.3187820582778567,0.17104668620998276,0.7582754054948692,1.922077922077922
338,002450,삼익악기,982.0,5076.454651099019,2449.4716525935814,862.6805430956513,1630.0,1.5027433451494365,0.17107817444150986,0.6654496279938991,3.114389356502466
108,071840,롯데하이마트,11250.0,84000.0,53655.67850902737,16632.65128163547,38000.0,1.4119915397112466,0.17328536872575162,0.7082195408936379,2.210526315789474
427,006880,신송홀딩스,2495.0,12900.0,6509.8631333721605,2194.3493458812413,4450.0,1.462890591769025,0.17393919009231684,0.6835781196669898,2.898876404494382
71,138930,BNK금융지주,3650.0,12764.017571913655,8598.652570654906,1991.5719252602573,6740.0,1.2757644763582945,0.17534311021894322,0.7838437411696304,1.8937711531029162
834,267290,경동도시가스,12300.0,39926.248285529444,24992.814440869264,6358.423768180056,19100.0,1.3085243162758777,0.17702224520969556,0.7642196538204559,2.090379491388976
797,095570,AJ네트웍스,1970.0,10020.0,5852.623616236162,1647.9323574363068,4330.0,1.3516451769598528,0.17775356549950738,0.739839136073581,2.3140877598152425
157,049770,동원F&B,131500.0,560000.0,257580.95515433897,67254.51886115651,196500.0,1.3108445554928192,0.18188470677209073,0.7628669591750675,2.849872773536896
909,248070,솔루엠,21517.31612905907,25350.0,23381.683464236972,1027.1421075726914,22450.0,1.0415003770261457,0.18218651933731989,0.9601532770015465,1.1291759465478841
308,002020,코오롱,8920.0,86639.67772828194,40422.69506783776,20166.788939607988,22150.0,1.824952373265813,0.1824471364413367,0.5479595054913498,3.9114978658366564
262,031440,신세계푸드,38700.0,244000.0,115228.0467915877,42896.135247507744,76600.0,1.50428259519044,0.18392663523336195,0.6647687098137312,3.185378590078329
787,213500,한솔제지,8410.0,21750.0,15762.287823755147,2028.1038479088375,13950.0,1.1299131056455303,0.18577137428819734,0.8850238084712633,1.5591397849462365
251,016800,퍼시스,24750.0,38000.0,31890.681421083285,2400.7436084242845,29750.0,1.0719556780196062,0.18628376130561225,0.9328743907093795,1.2773109243697478
386,117580,대성에너지,3735.0,8750.0,5891.199767035527,618.5645267118374,5340.0,1.1032209301564657,0.1864390991631008,0.9064367550189368,1.6385767790262171
289,009440,KC그린홀딩스,2320.0,12750.0,6493.69539895166,2253.181114044898,4495.0,1.44464858708602,0.18752466574095822,0.692209862619314,2.836484983314794
771,027410,BGF,2720.0,72211.92452534268,23865.777019421334,19809.985556281077,6390.0,3.7348633833210223,0.18884241313921657,0.2677474106457958,11.300770661242986
236,012320,경동인베스트,18000.0,188604.67741751348,84783.41087465611,55418.65851831914,36050.0,2.3518283182983666,0.18960081030591652,0.42520110512298637,5.231752494244479
461,004910,조광페인트,3155.0,27500.0,9626.004659289458,3559.1776162723436,6510.0,1.4786489491996095,0.19065518363255873,0.6762930447698884,4.224270353302612
774,001520,동양,733.713262565,3645.0,1945.969260231412,751.6648149119021,1290.0,1.5085033025049706,0.1914164363991971,0.6629087243888914,2.8255813953488373
139,001430,세아베스틸,5360.0,45850.0,24024.519510774608,8517.948858474809,16600.0,1.4472602114924462,0.19170449696516872,0.6909607491860625,2.7620481927710845
809,101530,해태제과식품,3500.0,39584.82831677166,13339.9885268675,5713.450652479253,8360.0,1.595692407520036,0.19170639343834966,0.6266871956570638,4.735027310618619
321,152550,한국ANKOR유전,1560.0,3350.0,2057.9382644146767,451.25372584713955,1665.0,1.2359989576064125,0.19193983954005983,0.8090621710042224,2.012012012012012
830,267250,현대중공업지주,165457.6491410609,503073.7244912007,340353.39394904015,70820.95384126376,279500.0,1.2177223397103405,0.19509939589874953,0.8212052677278384,1.7999059910239739
205,007340,디티알오토모티브,21800.0,68968.33961960195,43585.76428226539,14094.561266395829,31500.0,1.3836750565798535,0.19559061776186948,0.7227130352929715,2.1894710990349826
107,005300,롯데칠성,72140.54448056032,379495.61905725417,187818.59218323693,75218.93138769662,123500.0,1.5207983172731736,0.19625200148670363,0.6575493861625407,3.0728390207065113
358,002030,아세아,67500.0,183000.0,111059.26761373835,21103.88625081597,93100.0,1.19290298188763,0.19738651348769365,0.8382911395003947,1.9656283566058002
277,000320,노루홀딩스,6330.0,40168.3657758459,16921.927558344327,6074.918058424171,11800.0,1.4340616574868073,0.19957870435617314,0.6973200871659171,3.404098794563212
608,071950,코아스,722.0,3753.7187965202943,1578.4619867448464,455.75600927099066,1195.0,1.3208886918366916,0.20006877454601968,0.7570660617962466,3.14118727742284
294,000860,강남제비스코,11650.0,62500.0,33456.95981362842,11047.378348470656,24200.0,1.3825190005631578,0.2010342448484993,0.7233173646023369,2.5826446280991737
567,003925,남양유업우,82900.0,425000.0,232909.96376811594,63163.6918421382,180000.0,1.2939442431561996,0.20110966091190402,0.7728308273630027,2.361111111111111
391,105840,우진,2850.0,8593.109059126828,5452.290509996631,1242.4920646196852,4420.0,1.2335498891395094,0.2030369216503532,0.8106684689482423,1.944142321069418
716,002025,코오롱우,5310.0,49900.0,19761.107871720116,7416.109577735958,13600.0,1.4530226376264792,0.20305077645691583,0.6882205232765718,3.6691176470588234
10,032830,삼성생명,31900.0,137500.0,95834.27489807805,21538.164146807634,78000.0,1.2286445499753595,0.20382637599921455,0.8139050468421115,1.7628205128205128
853,018250,애경산업,18800.0,77434.12204535906,37250.02032945784,14745.644449987381,25100.0,1.4840645549584797,0.20497730653198565,0.6738251356107466,3.085024782683628
114,003240,태광산업,496000.0,1749000.0,1120363.424577752,242997.2555686719,921000.0,1.2164640874894157,0.20598411864915367,0.8220546831463291,1.8990228013029316
82,004800,효성,26482.52080522898,293325.64884717285,146162.69958850686,75047.69838759386,84600.0,1.727691484497717,0.20601848040908155,0.5788070433713604,3.4672062511486152
250,000480,조선내화,68100.0,135000.0,90389.63308095516,13253.88880498986,79600.0,1.1355481542833563,0.20780156490744284,0.880631962834812,1.6959798994974875
728,025620,제이준코스메틱,109.67953588012602,20019.489664294462,5939.129523904053,4625.908867908357,2185.0,2.718137081878285,0.208526609635375,0.36789903153411996,9.162237832629044
325,007210,벽산,910.0,12650.0,4371.891089108911,2397.360669539827,2440.0,1.7917586430774224,0.21016731879660921,0.5581108838869375,5.184426229508197
332,004250,NPC,2650.0,8100.0,5356.319161327898,1426.5165297786411,4210.0,1.2722848364199282,0.2108199895471352,0.7859875173973556,1.9239904988123515
575,072130,유엔젤,1715.0,6950.0,4536.132789749563,854.7738975442807,3855.0,1.1766881426068905,0.21276696646181376,0.8498428460276253,1.8028534370946823
126,122900,아이마켓코리아,6505.077860912912,43170.0621678766,16724.218353296907,9629.282068031775,9090.0,1.839848003663026,0.21394344058292725,0.5435231595267982,4.7491817566420895
214,036580,팜스코,2565.0,22100.0,10964.437973209086,4016.9734742899745,7790.0,1.40750166536702,0.21468909636168748,0.7104787330672465,2.8369704749679077
402,041650,상신브레이크,2050.0,9700.0,5901.1531741409435,1907.190772167909,4395.0,1.3426969679501577,0.21484466229046256,0.7447696865858425,2.2070534698521045
843,282690,동아타이어,9050.0,15450.0,12061.456790123457,1472.0479587348352,10900.0,1.1065556688186657,0.21505382931775596,0.9037050987842101,1.4174311926605505
889,338100,NH프라임리츠,4185.0,6500.0,4756.803797468355,608.0149116682338,4280.0,1.11140275641784,0.2164621044573169,0.8997638292918204,1.5186915887850467
531,108675,LG하우시스우,12800.0,125500.0,55210.90379008746,24658.605650223995,36000.0,1.5336362163913184,0.2179677608464844,0.6520451129884134,3.486111111111111
296,005500,삼진제약,16650.0,58200.0,30569.976703552707,7856.572857321061,24450.0,1.2503057956463275,0.21800086249780104,0.7998043386522611,2.3803680981595092
197,005740,크라운해태홀딩스,5090.0,88327.99287307018,23461.20081572842,17331.797475793228,9970.0,2.3531796204341444,0.21816441492888816,0.42495693542319024,8.859377419565716
303,079430,현대리바트,5680.0,63884.45992609208,23717.37025780254,9269.084026105933,16550.0,1.4330737315892774,0.21968559127189813,0.6978008025386111,3.8600882130569234
529,025530,SJM홀딩스,2005.0,6270.0,4347.408270238789,1044.8549482768199,3540.0,1.2280814322708442,0.21983613528768892,0.8142782503851564,1.771186440677966
799,039570,HDC아이콘트롤스,5050.0,20975.0,12664.0625,3256.857439129948,10150.0,1.2476908866995073,0.22007825885019267,0.8014805675508946,2.0665024630541873
713,004255,NPC우,1575.0,4960.0,2681.0285547785547,411.16166200617823,2365.0,1.1336272958894522,0.22105839712294423,0.882124136941668,2.097251585623679
403,001045,CJ우,27050.0,147000.0,75545.2533488643,26873.04656330767,55200.0,1.3685734302330488,0.22449865755367732,0.7306878665836104,2.6630434782608696
826,111110,호전실업,7680.0,25200.0,13583.036597428289,3974.323801709861,10600.0,1.281418546927197,0.22645359116661468,0.7803851461319721,2.3773584905660377
628,015260,에이엔피,606.8601976623823,7671.201189348189,2482.811240782273,1420.196690726719,1420.0,1.7484586202692065,0.22712304033881675,0.5719323227941374,5.402254358695908
421,004060,SG세계물산,315.0,1855.0,895.6371578334304,234.45845570802013,722.0,1.2404946784396542,0.22947159258915306,0.8061300200480034,2.569252077562327
248,003200,일신방직,41400.0,236500.0,119225.7134536983,38593.18168589439,90800.0,1.3130585182125365,0.2306987702691799,0.7615806806244231,2.604625550660793
155,011760,현대상사,7060.0,71906.56965933694,29193.047225839386,15288.756796641146,18100.0,1.6128755373391925,0.23405153062890793,0.620010643629532,3.972738655211985
254,002810,삼영무역,10058.540117186662,22069.099845301997,16512.471736206193,2434.595621085254,14750.0,1.119489609234318,0.23455499502476612,0.8932642087530909,1.4962101590035253
395,004840,DRB동일,3030.0,15717.511289513297,9138.993426701083,3006.4353305344466,6990.0,1.3074382584693967,0.23736699054994942,0.7648544728763627,2.2485709999303714
433,002460,화성산업,5980.0,30200.0,13870.436808386721,3062.182876630069,11700.0,1.1855074195202326,0.23922819187425137,0.8435206591998333,2.5811965811965814
