,Code,Name,Min,Max,Mean,Std,Current,M/C,Cdf,C/M,Max/Current
196,115390,락앤락,6726.348153826435,16600.0,12429.782136291238,1784.1347922934026,10350.0,1.2009451339411825,0.12186604286538888,0.8326775068551766,1.603864734299517
64,000120,CJ대한통운,118500.0,189500.0,160935.2226720648,14175.402740343045,144500.0,1.1137385652046006,0.12314284144101106,0.8978767829740132,1.3114186851211074
110,009420,한올바이오파마,14900.0,41350.0,27618.623481781375,5826.990717291982,20950.0,1.318311383378586,0.12622123597210622,0.7585461315195403,1.973747016706444
95,012510,더존비즈온,54202.89496841369,123543.53537845644,93415.16728363773,12105.611138367014,79700.0,1.1720849094559314,0.1286156282536997,0.8531805093064365,1.5501070938325776
160,003520,영진약품,3695.0,11650.0,6230.080971659919,1183.4497624682997,4895.0,1.2727438144351213,0.12963326142347448,0.7857040738743072,2.379979570990807
296,293480,하나제약,13307.866911878313,25886.535636804387,21510.191488655306,1443.1810025287496,19900.0,1.080914145158558,0.1322701755729554,0.925142856608016,1.3008309365228334
486,012690,모나리자,3515.0,9130.0,5283.1578947368425,1011.2252561270561,4155.0,1.2715181455443665,0.1322892854184417,0.7864614465032874,2.197352587244284
25,036570,엔씨소프트,485000.0,1038000.0,771329.9595141701,132732.15122479192,624000.0,1.2361057043496315,0.13350394209419264,0.8089923025847884,1.6634615384615385
919,372910,한컴라이프케어,7780.0,13350.0,9639.814814814816,1693.540993638734,7780.0,1.2390507474055032,0.13606269538084653,0.8070694457785035,1.7159383033419022
36,002790,아모레G,43550.0,91600.0,61111.23481781376,10768.146639144168,49400.0,1.2370695307249748,0.13838999698980586,0.8083620000033126,1.854251012145749
750,00499K,롯데지주우,31550.0,88400.0,59985.62753036437,7841.871278140967,51500.0,1.164769466609017,0.139605786714617,0.8585389887591157,1.716504854368932
896,36328K,티와이홀딩스우,21100.0,45500.0,26067.753623188404,3045.233537690949,22800.0,1.1433225273328247,0.1416194962159622,0.8746438350452417,1.9956140350877194
507,003350,한국화장품제조,20650.0,48000.0,35256.88259109312,4663.481101294438,30350.0,1.1616765268893943,0.14635548452951352,0.860824831054895,1.5815485996705108
898,339770,교촌에프앤비,17350.0,31000.0,19622.633744855968,1838.8209418570236,17700.0,1.1086233754155914,0.1478775759133258,0.9020195876937273,1.7514124293785311
881,322000,현대에너지솔루션,13000.0,43850.0,29049.382716049382,7271.100090453396,21600.0,1.3448788294467307,0.15279501874389423,0.7435614109647259,2.0300925925925926
652,030790,비케이탑스,1088.5473270954742,15897.670354360385,6582.065857559969,3627.1177084891797,2980.0,2.2087469320671036,0.16033227375117926,0.45274539399773084,5.334788709516908
212,006060,화승인더,5770.0,13400.0,8198.319838056681,1676.8593902702453,6540.0,1.2535657244734986,0.1613452990416368,0.7977244275883525,2.0489296636085625
888,145210,다이나믹디자인,286.51724471541166,984.4174968778359,620.9771613922002,134.88602892296868,489.0,1.2698919455873214,0.16392970458462375,0.7874685743734698,2.013123715496597
162,009410,태영건설,9330.0,42423.605812145055,18485.92818070004,8439.04018022742,10800.0,1.7116600167314853,0.1812112976591373,0.5842281704456463,3.92811164927269
329,002390,한독,15550.0,40850.0,27665.99190283401,4648.535432943789,23500.0,1.177276251184426,0.18507444547833285,0.8494183068705641,1.7382978723404254
246,005690,파미셀,7340.0,24700.0,16265.242914979757,4585.507136786694,12200.0,1.33321663237539,0.18766286908521201,0.7500656500349095,2.0245901639344264
851,014915,성문전자우,6680.0,16800.0,10614.878542510121,1845.666127385447,8990.0,1.1807428857074662,0.18932806444820632,0.8469244338498212,1.8687430478309233
838,004105,태양금속우,1600.0,4815.0,3241.751012145749,434.6261837760352,2860.0,1.133479374876136,0.18987871243100302,0.8822392556629252,1.6835664335664335
286,084680,이월드,1550.9833883630174,4072.1292254140126,2734.729963404854,395.8646174806363,2390.0,1.144238478412073,0.19192405770073873,0.8739436916924511,1.703819759587453
125,031430,신세계인터내셔날,135500.0,262500.0,187440.2834008097,26935.709211958092,164000.0,1.1429285573220105,0.1920871474269633,0.8749453267167411,1.600609756097561
921,139990,아주스틸,16850.0,33500.0,22236.274509803923,4861.255788696708,18050.0,1.2319265656401066,0.19457748551108117,0.8117366959128786,1.8559556786703602
648,002720,국제약품,3722.8518854186714,13936.830135157077,7639.859278330681,2032.033321803768,5890.0,1.297089860497569,0.19458126947680876,0.7709566086781343,2.3661850823696224
549,005110,한창,562.5593530698312,1877.8022850155012,1270.5943907674787,262.419204016506,1050.0,1.2100898959690274,0.2002808957193819,0.8263848853966427,1.7883831285861915
324,002150,도화엔지니어링,5050.0,10100.0,8337.712550607288,749.1064524104529,7710.0,1.081415376213656,0.20102984307922334,0.9247140571472966,1.3099870298313878
906,378850,화승알앤에이,5230.0,7800.0,6066.172839506173,427.1182299590076,5720.0,1.0605197271863938,0.20883079453467646,0.9429338977531749,1.3636363636363635
337,078520,에이블씨엔씨,5790.0,13250.0,8723.562753036438,1301.822353187614,7670.0,1.1373615062628994,0.20917176195475795,0.8792279275265462,1.727509778357236
61,081660,휠라홀딩스,19500.0,62470.89772288493,43223.66579472233,7818.806309080227,37000.0,1.168207183641144,0.2130198843203608,0.8560125412712624,1.6884026411590523
841,001745,SK네트웍스우,49400.0,321000.0,110247.4645030426,33337.66484043946,84100.0,1.3109092093108514,0.21642559207293877,0.7628293347070945,3.816884661117717
188,071840,롯데하이마트,11250.0,43400.0,31685.425101214576,5840.946264707309,27150.0,1.1670506482951961,0.2187304305946005,0.8568608410104391,1.598526703499079
6,068270,셀트리온,130268.34129270255,394908.663294743,254155.07762321408,58312.979508110504,209000.0,1.2160530029818855,0.21935978264965023,0.8223325772379152,1.8895151353815454
152,161890,한국콜마,31400.0,61800.0,48569.43319838057,5984.215790169798,43950.0,1.1051065574148025,0.22007608794174705,0.904890115157148,1.4061433447098977
242,271980,제일약품,15650.0,105500.0,43540.89068825911,13314.864499846939,33300.0,1.307534254902676,0.22090742476747366,0.7647983188589068,3.1681681681681684
920,089860,롯데렌탈,35800.0,55500.0,43327.88461538462,5055.315717740405,39450.0,1.0982987228234378,0.22151385763277232,0.9104991012183483,1.4068441064638784
271,007570,일양약품,20600.0,97600.0,45382.085020242914,20215.28421585628,29900.0,1.5177954856268534,0.22187969468397073,0.6588502927237245,3.2642140468227425
307,007460,에이프로젠 MED,1062.3968771997602,3035.973557837271,2030.5334398885957,322.2926587770717,1790.0,1.13437622340145,0.22773708244961738,0.8815417489988284,1.6960746133169111
274,024720,한국콜마홀딩스,13181.385038983472,32550.0,25181.1430005122,4000.5007348446334,22200.0,1.1342857207437926,0.22807768892304903,0.8816120856606248,1.4662162162162162
827,002995,금호건설우,15300.0,60600.0,34310.425101214576,5136.743471336874,30500.0,1.1249319705316254,0.22910492125348614,0.8889426438181995,1.9868852459016393
579,004840,DRB동일,3030.0,8790.0,6444.9089068825915,1114.3027098641408,5630.0,1.144744033194066,0.2322926671287442,0.8735577308141096,1.5612788632326822
602,006980,우성,15500.0,45700.0,32206.22406639004,3777.97708682951,29450.0,1.0935899513205447,0.23283257579212518,0.9144195214965793,1.5517826825127334
568,010600,웰바이오텍,1183.786361711194,3941.7599061060196,2094.256583555677,574.7194833791359,1675.0,1.2503024379436878,0.232848614596599,0.799806486536691,2.3532894961826982
453,009460,한창제지,1655.0,4350.0,2459.008097165992,478.28624927193897,2115.0,1.1626515825843933,0.2359929897817542,0.8601029018316526,2.0567375886524824
319,002780,진흥기업,1380.0,3965.0,2393.7854251012145,358.85670736381877,2140.0,1.1185913201407545,0.23971940100758277,0.8939815480368363,1.852803738317757
334,002620,제일파마홀딩스,8210.0,31000.0,19888.360323886638,3829.888958680952,17200.0,1.1563000188306185,0.24135763419054007,0.8648274528364301,1.802325581395349
158,057050,현대홈쇼핑,45050.0,94500.0,75427.12550607287,8812.85152285753,69400.0,1.0868461888483123,0.24701857123712762,0.9200933952389898,1.361671469740634
88,004170,신세계,200500.0,324000.0,254962.55060728744,31457.384715136363,233500.0,1.091916704956263,0.24753290630320812,0.9158207722813941,1.3875802997858673
354,003060,에이프로젠제약,621.4622330514138,1614.9999959480729,1144.385629540063,215.29497659455828,1000.0,1.144385629540063,0.25122464157864144,0.8738313154123645,1.614999995948073
459,011390,부산산업,70300.0,171500.0,131589.27125506074,15913.00851617333,121000.0,1.0875146384715764,0.25288216575942474,0.91952785243004,1.4173553719008265
713,010660,화천기계,1465.0,4170.0,2873.491902834008,415.8116076274822,2605.0,1.1030679089573927,0.25923500161847696,0.9065624988992642,1.600767754318618
637,002140,고려산업,1330.0,5030.0,3739.564777327935,635.9391665752576,3335.0,1.1213087788089762,0.2623331413231471,0.8918150101903001,1.5082458770614693
304,012610,경인양행,3630.0761492611928,9915.75676957539,7251.028886073821,859.7012889429474,6710.0,1.080630236374638,0.2645691540907136,0.9253859149405803,1.4777580878651848
289,002320,한진,22030.454597880012,51100.0,37643.62848984717,7156.894196524486,33200.0,1.1338442316219028,0.2673367153330935,0.8819553622189832,1.5391566265060241
850,007575,일양약품우,16350.0,144500.0,48844.704684317716,31434.744725924516,29550.0,1.6529510891478076,0.26967313502367984,0.6049785783531914,4.890016920473773
562,007540,샘표,21600.0,71600.0,48353.23886639676,8310.71607377195,43750.0,1.105216888374783,0.28982639179592673,0.9047997823038119,1.6365714285714286
454,014990,인디에프,926.0,3070.0,1762.7085020242914,378.8116467863104,1555.0,1.1335745993725346,0.29173745781052873,0.8821651442732822,1.9742765273311897
347,002100,경농,6611.111111111111,20611.11111111111,14180.91542959964,1978.4873589891997,13100.0,1.082512628213713,0.29241809470859337,0.9237767522861423,1.573367260390161
788,003680,한성기업,3090.0,19000.0,8259.750277904608,3223.0437245435105,6510.0,1.268778844532198,0.2936036177965228,0.788159421407048,2.9185867895545314
927,377300,카카오페이,169000.0,193000.0,177333.33333333334,13576.941236277535,170000.0,1.0431372549019609,0.2945531819287114,0.9586466165413533,1.1352941176470588
126,004370,농심,223000.0,391500.0,297425.1012145749,37879.15097504352,277500.0,1.0718021665390085,0.29943797891265445,0.9330080039202876,1.4108108108108108
529,025620,제이준코스메틱,657.9151971758473,1952.5987497024425,1236.530059900278,242.88003738236714,1110.0,1.1139910449552055,0.30119835711519216,0.8976732842948579,1.7590979727049032
322,000140,하이트진로홀딩스,8100.0,24250.0,15761.599190283401,2719.774568811076,14350.0,1.0983692815528503,0.3018757312225018,0.9104406111815345,1.6898954703832754
52,271560,오리온,94100.0,158000.0,121940.08097165992,11803.16133235708,116000.0,1.051207594583275,0.3073900875546652,0.951286886769901,1.3620689655172413
233,005180,빙그레,36000.0,68200.0,58199.6963562753,4580.259577587279,55900.0,1.0411394697008103,0.3078025812110008,0.9604861107488006,1.220035778175313
822,009415,태영건설우,9073.939401386331,63831.82479330211,16070.213414879472,6537.321114850931,12800.0,1.2554854230374588,0.30845391505389486,0.7965046679559608,4.986861311976727
308,074610,이엔플러스,2319.432128256215,6857.586322123017,3905.316372801514,800.4889002158205,3510.0,1.1126257472368986,0.31070829614913764,0.8987748148767957,1.9537282969011445
847,004415,서울식품우,2160.0,7780.0,4689.858299595142,992.455965762527,4215.0,1.1126591458114217,0.31615861598513273,0.8987478364461171,1.8457888493475683
243,019680,대교,3075.0,6260.0,4550.151821862348,736.738211248412,4200.0,1.083369481395797,0.31729618025353357,0.9230461233886845,1.4904761904761905
839,012205,계양전기우,3505.0,10000.0,7589.524291497975,909.7174997926611,7160.0,1.059989426186868,0.3184094023185099,0.9434056371650141,1.3966480446927374
219,285130,SK케미칼,50956.60090086318,462106.42973822006,232303.6819617936,125933.77836265152,174000.0,1.335078631964331,0.3216925922392274,0.7490195528998,2.655784078955288
633,026940,부국철강,1995.0,8430.0,4808.228744939272,850.1013841837452,4420.0,1.0878345576785682,0.32394865479344553,0.919257430223575,1.907239819004525
317,011280,태림포장,2135.0,7350.0,4536.4473684210525,848.0506105151327,4150.0,1.0931198478123019,0.3243068022637615,0.9148127737332135,1.7710843373493976
251,001820,삼화콘덴서,34500.0,79500.0,58523.886639676115,7989.873552611311,54900.0,1.066008864110676,0.3250727929435563,0.9380785035350112,1.4480874316939891
582,011150,CJ씨푸드,2035.0,6080.0,4143.917004048583,810.4999904238185,3780.0,1.0962743396953925,0.32671471205554614,0.912180431294102,1.6084656084656084
869,016385,KG동부제철우,50000.0,202000.0,107953.84615384616,29335.205735121788,94800.0,1.1387536514118792,0.32693301002254094,0.8781530568619068,2.130801687763713
59,128940,한미약품,211302.62975313872,418500.0,299010.8594210499,39530.01997052979,281500.0,1.0622055396840138,0.3288914620964499,0.9414373797160588,1.4866785079928952
635,085310,엔케이,532.0,1555.0,1143.5323886639676,177.32177568880473,1065.0,1.0737393320788429,0.3289260210950356,0.9313247360175605,1.460093896713615
864,002785,진흥기업우B,3410.0,14000.0,6419.514170040486,1603.7245147691106,5710.0,1.1242581733871253,0.32909392441003993,0.8894754102496185,2.4518388791593697
66,012750,에스원,73800.0,103000.0,85793.11740890688,4764.391372514164,83700.0,1.0250073764505003,0.33021294209681823,0.9756027351363086,1.2305854241338112
525,011330,유니켐,917.0258378833219,1891.2176807372812,1467.4841661756986,177.83342688176782,1390.0,1.0557440044429487,0.3315228325852853,0.9471993170613728,1.360588259523224
183,008060,대덕,4833.881505688231,24513.737820576185,10408.01526825887,6445.164672035093,7670.0,1.356977218808197,0.3354850562407964,0.7369320473031064,3.196054474651393
884,00279K,아모레G3우(전환),30800.0,60900.0,39818.586956521736,6174.966783275612,37200.0,1.0703921224871435,0.33575922457042684,0.9342370697538565,1.6370967741935485
468,063160,종근당바이오,21800.0,102000.0,48028.30195853131,16117.029592221406,41200.0,1.1657354844303716,0.3359032477430979,0.8578275375126313,2.4757281553398056
865,001065,JW중외제약우,16751.897332747372,99054.6972718975,40602.03566207035,15781.98647907752,33950.0,1.1959362492509678,0.3366966625802118,0.8361649716916889,2.917664131720103
294,009290,광동제약,3950.0,12250.0,8288.552631578947,1488.4740338873753,7670.0,1.0806457146778288,0.33886542014336296,0.9253726604543363,1.5971316818774446
576,025560,미래산업,10454.982590997723,26516.260194559443,15635.944599432782,4059.964546310501,13950.0,1.1208562436869378,0.3389754544343505,0.8921750720775806,1.900807182405695
668,005360,모나미,1705.0,9690.0,5065.151821862348,1378.254631347323,4505.0,1.1243400270504658,0.34221659381253666,0.8894106550874535,2.150943396226415
192,012630,HDC,6880.0,15250.0,10872.955465587045,1412.1247531643508,10300.0,1.055626744231752,0.34246683250349286,0.9473045330314787,1.4805825242718447
473,005740,크라운해태홀딩스,5090.0,12800.0,9614.473684210527,1270.9830834011427,9100.0,1.0565355696934644,0.3428181257674081,0.9464896674421788,1.4065934065934067
275,249420,일동제약,8838.351284707132,23300.0,15780.841090416672,2061.7830306912547,14950.0,1.0555746548773695,0.34348436525300957,0.9473512795891961,1.5585284280936456
406,214390,경보제약,4670.0,19400.0,10989.311740890687,2718.2806752795377,9910.0,1.108911376477365,0.3456627993755772,0.9017853195596752,1.9576185671039354
70,008770,호텔신라,61800.0,108500.0,83598.38056680161,8626.711983364334,80200.0,1.0423738225286985,0.34681379644461063,0.9593487272868158,1.35286783042394
756,088790,진도,1980.0,6630.0,3743.2388663967613,1049.014526255795,3330.0,1.124095755674703,0.346816158341701,0.8896039282701335,1.990990990990991
24,090430,아모레퍼시픽,147413.58456009915,296825.99738541996,202712.85224023176,37550.51187095054,188000.0,1.0782598523416582,0.3475974709655412,0.9274202297602927,1.578861688220319
187,001680,대상,13200.0,30700.0,24928.23886639676,2915.5363253663922,23800.0,1.0474049943864185,0.3493874599571564,0.9547405305106561,1.2899159663865547
182,016380,KG동부제철,5320.0,24050.0,12222.024291497975,3946.7673823269342,10750.0,1.1369324922323698,0.3545855311622363,0.8795596984272105,2.2372093023255815
290,008490,서흥,30350.0,59700.0,49069.63562753036,7709.1150883260725,46200.0,1.06211332527122,0.35485734282195314,0.9415191168462567,1.2922077922077921
313,213500,한솔제지,8410.0,18150.0,14455.404858299595,1493.2538419735076,13900.0,1.0399571840503306,0.3549677579495796,0.9615780489205248,1.3057553956834533
729,013000,세우글로벌,1085.0,6490.0,2449.0326975476837,769.9775236369509,2165.0,1.1311929318926945,0.3561069454550989,0.8840224967873654,2.9976905311778292
127,001740,SK네트웍스,4015.0,6340.0,5286.983805668016,455.22013013175405,5120.0,1.0326140245445345,0.3568766788864147,0.9684160550125009,1.23828125
288,019170,신풍제약,6430.0,198000.0,67042.8163265306,46621.36007631017,50000.0,1.3408563265306122,0.3573474185857616,0.7457920585626365,3.96
35,011170,롯데케미칼,117000.0,328000.0,236057.6923076923,45491.012994036435,219500.0,1.0754336779393727,0.3579375112078908,0.9298574338085539,1.4943052391799545
689,090370,메타랩스,457.35449549767725,1468.9631706253203,1049.7658597262534,152.0994143332402,997.0,1.052924633627135,0.3643268689650567,0.9497355917632783,1.4733833205870817
606,020760,일진디스플,1552.5660776982063,5742.030096883843,3568.2597970289426,922.4452696557147,3250.0,1.0979260913935207,0.36504059250650545,0.9108081207276622,1.7667784913488747
457,004310,현대약품,2855.0,9920.0,6164.838056680162,1125.5589434505914,5780.0,1.0665809786643878,0.3662099142195033,0.9375753177712179,1.7162629757785468
754,096300,베트남개발1,221.0,350.54299073524805,268.740487262814,37.36806958872423,256.0,1.0497675283703671,0.36657218353488935,0.9525918576966989,1.3693085575595627
429,000700,유수홀딩스,3710.0,8540.0,6114.433198380567,784.3125195918606,5850.0,1.0452022561334302,0.36800084074392647,0.9567526228840634,1.4598290598290597
488,011810,STX,3011.956057159081,8684.358425676068,4602.918640862277,907.8668569759884,4300.0,1.0704461955493667,0.36931815758507863,0.9341898772285208,2.019618238529318
505,004870,티웨이홀딩스,633.4914600326222,1850.982859782818,1270.406977687772,242.95701392465062,1190.0,1.0675688888132537,0.3703405765329714,0.9367077014689276,1.555447781330099
102,180640,한진칼,28238.10176267136,97082.32788108363,60968.458310206224,13514.98307888161,56500.0,1.079087757702765,0.37046200662522866,0.9267086878354246,1.7182712899306838
427,004150,한솔홀딩스,2414.861847141359,4850.0,3817.827790175147,524.2698805514821,3645.0,1.0474150315981199,0.37083061604465484,0.9547313813839627,1.3305898491083676
828,019175,신풍제약우,5730.0,243500.0,83800.58823529411,55933.0046102887,65400.0,1.2813545601726928,0.3710871027000495,0.780424116073873,3.723241590214067
278,081000,일진다이아,11000.0,67400.0,40998.78542510122,11966.815532053839,37200.0,1.102117887771538,0.37545362770891316,0.9073439521265565,1.8118279569892473
260,226320,잇츠한불,8150.0,36350.0,23076.113360323885,5800.576235215891,21250.0,1.0859347463681828,0.3764507368617994,0.9208656444085759,1.7105882352941177
135,214320,이노션,43250.0,75000.0,59692.61133603239,6354.597851693488,57700.0,1.034533991958967,0.3769238185769167,0.9666187943292475,1.2998266897746966
163,185750,종근당,58400.72718606762,248655.62472371367,130201.70541109012,37440.31072488301,118500.0,1.0987485688699588,0.377313961101023,0.9101263276533595,2.09835970230982
497,002070,비비안,1521.3953216739349,6454.40439498033,3242.761687069612,800.1871772636107,2995.0,1.0827251041968655,0.3784212976529276,0.9235954686224546,2.1550598981570386
903,37550K,DL이앤씨우,68200.0,87700.0,77161.85567010309,3120.3475061877048,76200.0,1.0126227778228751,0.3789450119056136,0.9875345705238688,1.1509186351706038
501,044820,코스맥스비티아이,8720.0,26000.0,17025.080971659918,3022.2150933560965,16150.0,1.05418458028854,0.38608043989329555,0.9486004810716269,1.609907120743034
915,137310,에스디바이오센서,40950.0,64100.0,50412.666666666664,5934.940591094389,48700.0,1.0351676933607117,0.38645388285747173,0.9660270566921013,1.3162217659137576
363,004380,삼익THK,7590.0,16450.0,11957.813765182187,1417.3759708457837,11550.0,1.0353085510980249,0.38677882459218305,0.9658956249703748,1.4242424242424243
73,042660,대우조선해양,11191.13557209714,40300.0,26102.327890781555,5262.458470065161,24650.0,1.0589179671716655,0.39128210771082395,0.9443602158068642,1.6348884381338742
297,005500,삼진제약,16650.0,31200.0,26241.093117408906,2159.1828565326327,25650.0,1.023044565980854,0.39213538345526733,0.9774745238407481,1.2163742690058479
826,005257,녹십자홀딩스2우,13000.0,259000.0,80493.38085539715,57469.8341632423,65000.0,1.2383597054676485,0.3937372563804464,0.8075198147878726,3.9846153846153847
122,009240,한샘,46850.0,146500.0,94883.5020242915,19609.221763687634,89600.0,1.0589676565211106,0.39379568537578175,0.9443159041185173,1.6350446428571428
