,Code,Name,Min,Max,Mean,Std,Current,M/C,Cdf,C/M,Max/Current
128,114810,아이원스,1841.1714753622432,10200.0,5519.821360912395,1976.7049174155704,8390.0,0.6579048105974249,0.926749415339752,1.5199767259520842,1.2157330154946364
269,012620,원일특강,5080.0,19800.0,10017.13588283157,1724.414954914433,12550.0,0.7981781579945474,0.9290598945796456,1.2528531255635178,1.5776892430278884
275,237690,에스티팜,12800.0,143500.0,47305.434142653176,28749.003165378545,89600.0,0.5279624346278257,0.9293769315852901,1.8940741507583314,1.6015625
524,086670,비엠티,3855.0,16100.0,8489.53620829943,2451.0514986872895,12100.0,0.7016145626693744,0.9296280537823454,1.425283985263053,1.3305785123966942
504,090850,현대이지웰,2103.8865702412254,13500.0,5375.78935601752,3081.6547884528954,9920.0,0.5419142495985403,0.9298400513500992,1.8453103987223398,1.3608870967741935
398,198440,고려시멘트,431.20754372425733,5490.0,2719.8514099454783,1048.397954414749,4270.0,0.6369675433127584,0.9303747633922387,1.5699387048815272,1.2857142857142858
90,095660,네오위즈,10244.506721720469,40850.0,17536.251821950533,5806.892189899435,26150.0,0.6706023641281275,0.9310114419021487,1.491196651685136,1.5621414913957934
468,092300,현우산업,1611.845922791766,7600.0,3493.4039922785664,1055.8498114221993,5060.0,0.690396045904855,0.9310597137912814,1.4484439850598625,1.5019762845849802
415,212560,네오오토,2160.0,13000.0,5817.116717572268,1665.3808785501662,8290.0,0.7017028609857983,0.9312115978211998,1.4251046355933825,1.5681544028950543
301,036200,유니셈,2965.0,15750.0,7311.017388499539,3182.4849984129983,12050.0,0.6067234347302523,0.9317671728873625,1.6481974203692948,1.3070539419087137
451,046120,오르비텍,1353.0131313823097,10100.0,4267.555557559714,1791.7648875042012,6940.0,0.6149215500806504,0.9320868492898108,1.626223702631408,1.4553314121037464
401,036810,에프에스티,2670.8105224075116,33387.00037951372,11129.68343972795,9491.425448061616,25300.0,0.43990843635288346,0.9322761438747782,2.27320032389155,1.319644283775246
332,037330,인지디스플레,1020.0,4240.0,2051.1646709622787,772.6657725343398,3205.0,0.6399889768993069,0.9323229531417856,1.5625269123304537,1.3229329173166926
580,264660,씨앤지하이테크,2825.0,17600.0,9043.021505376344,3046.1559374449816,13600.0,0.6649280518659076,0.932670144488744,1.503922111864314,1.2941176470588236
